Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
propuestas	1989	6.66	1.2224	1874	--	2451	proposals
cita	1990	6.66	1.3940	1200	3395	2183	quote
berlin	1991	6.66	1.6734	3844	--	--	berlin
big	1992	6.66	1.3793	3619	947	--	big
japon	1993	6.66	1.5201	--	533	--	japan
france	1994	6.66	1.3494	2669	--	--	france
crecí	1995	6.66	1.1178	--	4015	--	I grew
provecho	1996	6.66	1.0224	--	3667	3831	advantage
autorizado	1997	6.66	1.4230	--	--	5076	authorized
quijote	1998	6.66	1.3793	--	--	3187	Quixote
encuentros	1999	6.66	1.1713	2334	--	--	encounters
azul	2000	6.66	1.3342	1325	1434	2230	blue
nace	2001	6.66	1.1713	4720	3402	2678	born
actualización	2002	6.66	1.1886	1735	--	--	update
business	2003	6.66	1.5334	2205	--	--	business
castellano	2004	6.66	1.2224	2159	--	2170	Castilian
compa	2005	6.66	1.5858	--	4520	--	com
trabajadores	2006	6.66	1.1886	1005	--	680	workers
terraza	2007	6.66	1.2554	3264	--	--	terrace
invito	2008	6.66	1.0616	--	2011	--	invite
costas	2009	6.66	1.6364	--	--	2127	coasts
adecuada	2010	6.66	1.0616	3307	--	2550	adequate
utilidades	2011	6.66	1.5066	2743	--	4406	utilities
tango	2012	6.66	1.1537	4326	--	--	tango
río	2013	6.66	1.4792	993	1856	398	river
colaboración	2014	6.66	1.4230	1713	--	2180	collaboration
clientes	2015	6.66	1.1713	953	--	4521	customers
completamente	2016	6.66	1.3494	2711	3074	1655	completely
dólar	2017	6.66	1.5858	4511	--	--	dollar
escuchado	2018	6.66	1.3032	--	3391	--	heard
especialmente	2019	6.66	1.3494	1466	5118	594	especially
siente	2020	6.66	1.2224	4044	791	2198	feel
precisa	2021	6.66	1.2056	4971	--	2983	accurate
apartamento	2022	6.66	1.4930	2457	--	--	apartment
suecia	2023	6.66	1.3644	4149	--	--	Sweden
logrado	2024	6.66	1.6364	4984	--	2108	achieved
mtv	2025	6.66	1.6734	--	2863	--	mtv
verme	2026	6.66	1.1886	--	3087	--	me
acuerdos	2027	6.66	1.4654	2396	--	2027	agreements
histórico	2028	6.66	1.3940	2143	--	833	historical
entienden	2029	6.66	1.2224	--	2826	--	understand
observar	2030	6.66	1.1713	4043	--	1831	observe
ejemplar	2031	6.64	1.3516	--	--	2816	exemplary
día	2032	6.64	1.2415	103	100	138	day
utilidad	2033	6.64	1.2578	2977	--	1814	utility
irlanda	2034	6.64	1.4950	4497	--	--	Ireland
fan	2035	6.64	1.4950	3584	900	--	fan
lectores	2036	6.64	1.2898	1985	--	3212	audience
chiapas	2037	6.64	1.6132	3876	--	5044	chiapas
conseguido	2038	6.64	1.3516	--	4975	4362	acquired
paciencia	2039	6.64	1.7700	--	2862	5043	patience
lista	2040	6.64	1.4394	330	1059	1716	list
visual	2041	6.64	1.1739	2237	--	--	visual
puerto	2042	6.64	1.3211	601	2478	518	port
académicos	2043	6.64	1.4535	--	--	5301	academic
habitación	2044	6.64	1.1386	1482	3820	3234	room
holanda	2045	6.64	1.4535	4414	--	--	Holland
sony	2046	6.64	1.2898	1244	--	--	sony
noviembre	2047	6.64	1.5086	313	--	568	November
escuchando	2048	6.64	1.0835	--	716	--	listening
restauración	2049	6.64	1.1739	4586	--	4489	restoration
francés	2050	6.64	1.3365	2031	--	1234	French
conservación	2051	6.64	0.9205	2628	--	1969	conservation
cocina	2052	6.64	1.5748	595	2817	4478	kitchen
quieren	2053	6.64	1.3056	2264	651	2233	want
vuelos	2054	6.64	1.1205	1674	--	--	flights
actriz	2055	6.64	1.0835	4565	--	--	actress
dragon	2056	6.64	1.6630	2967	--	--	dragon
honored	2057	6.64	1.6753	--	3067	--	honored
activos	2058	6.64	1.2249	2068	--	3168	assets
seda	2059	6.64	1.3815	--	--	5270	silk
semillas	2060	6.64	1.1021	4589	--	4101	seeds
alcanzado	2061	6.64	1.3516	--	--	3129	reached
vodka	2062	6.64	1.6383	--	2229	--	vodka
moda	2063	6.64	1.4394	1079	2168	4600	fashion
ave	2064	6.64	1.4394	5009	--	--	bird
actuación	2065	6.64	1.1205	2627	--	2218	performance
despierta	2066	6.64	1.3815	--	1286	--	awake
comienzan	2067	6.64	1.2249	3761	4921	--	begin
completar	2068	6.64	1.2249	--	--	5021	complete
gym	2069	6.64	1.4107	--	3002	--	gym
apareció	2070	6.64	1.3056	--	--	3158	appeared
construir	2071	6.64	1.2739	2869	--	1992	build
jesús	2072	6.64	1.7700	1314	3312	1015	Jesus
todoos	2073	6.64	1.4950	--	5242	--	todoos
esencial	2074	6.64	1.3211	4637	--	1637	essential
consola	2075	6.64	1.5748	4760	--	--	console
jueves	2076	6.64	1.3516	844	2461	--	Thursday
cristo	2077	6.64	1.8926	2430	2706	1358	Christ
redes	2078	6.64	1.3815	1120	2366	3834	networks
vernos	2079	6.64	1.1911	--	3496	--	see us
muchachos	2080	6.64	1.3667	--	4335	4731	boys
tips	2081	6.64	1.0645	4610	--	--	tips
actualizar	2082	6.64	1.1021	3155	--	--	update
n_n	2083	6.64	1.6630	--	3062	--	n_n
yooo	2084	6.64	1.6630	--	2921	--	yooo
pronto	2085	6.64	1.0835	1634	587	684	soon
residencia	2086	6.64	1.3056	2888	--	2269	residence
educativo	2087	6.62	1.2599	2338	--	2875	educational
adquirir	2088	6.62	1.2436	3956	--	2584	acquire
descubre	2089	6.62	1.2436	3704	--	4685	Check
instrumentos	2090	6.62	1.3076	1259	--	1485	tools
legítima	2091	6.62	1.1761	--	--	5022	legitimate
compañia	2092	6.62	1.2760	--	3366	--	company
huerta	2093	6.62	1.1586	--	--	4339	orchard
tienda	2094	6.62	1.2919	628	3461	4841	shop
sientes	2095	6.62	1.0669	--	1423	--	feel
vivienda	2096	6.62	1.1045	926	--	1996	dwelling
jaa	2097	6.62	1.4693	--	3799	--	jaa
prestaciones	2098	6.62	1.3834	3707	--	--	performance
piensa	2099	6.62	1.3231	3768	1019	2477	think
blanca	2100	6.62	1.4968	1626	2730	1647	White
king	2101	6.62	1.5894	3729	3435	--	king
embarazada	2102	6.62	1.6890	--	4543	--	pregnant
desarrollo	2103	6.62	1.1761	139	--	154	development
escucho	2104	6.62	1.0079	--	1511	--	listen
city	2105	6.62	1.2599	2058	1312	--	city
instrumento	2106	6.62	1.3981	3215	--	1442	instrument
conocemos	2107	6.62	1.2103	--	--	4205	know
realizadas	2108	6.62	1.3231	3322	--	3618	made
ordenadores	2109	6.62	1.4693	2606	--	--	computers
encontraron	2110	6.62	1.2919	4750	--	3957	found
comprar	2111	6.62	1.2271	464	960	3326	buy
constancia	2112	6.62	1.5765	--	--	3438	constancy
enorme	2113	6.62	1.4693	3497	1684	1710	huge
equipo	2114	6.62	1.3231	353	1006	1759	team
variedades	2115	6.62	1.2760	--	--	4869	varieties
continuar	2116	6.62	1.0859	3025	4420	2106	continue
volví	2117	6.62	1.2103	--	4548	--	returned
really	2118	6.62	1.3686	--	1155	--	really
reunir	2119	6.62	1.1229	--	--	4197	gather
pesos	2120	6.62	1.7715	1366	3405	577	weights
vegas	2121	6.62	1.3231	--	4038	--	vegas
resolvió	2122	6.62	1.3536	--	--	4894	resolved
sabia	2123	6.62	1.2103	--	991	--	wise
disco	2124	6.62	1.1045	716	1399	--	disk
valle	2125	6.62	1.2599	1342	4595	918	valley
defensores	2126	6.62	1.4968	--	--	5082	defenders
bebida	2127	6.62	1.2271	--	3168	--	drink
europeos	2128	6.62	1.3834	4527	--	2325	European
casar	2129	6.62	1.6769	--	4454	--	marry
cerca	2130	6.62	1.0669	937	902	652	close
air	2131	6.62	1.3231	3906	--	--	air
patria	2132	6.62	1.4831	4171	5035	572	homeland
mx	2133	6.62	1.7010	4781	--	--	mx
lanzamiento	2134	6.62	1.0476	3499	--	--	launch
eróticos	2135	6.62	1.9048	4946	--	--	Erotic
actualizado	2136	6.62	1.3384	2108	--	--	updated
reto	2137	6.62	1.3981	--	3758	--	challenge
consiguió	2138	6.62	1.1409	--	--	5137	got
wishing	2139	6.62	1.3076	--	4923	--	wishing
pasé	2140	6.62	1.4412	--	2902	--	spent
prevenir	2141	6.62	1.1229	4735	--	--	prevent
dirigir	2142	6.62	1.4831	--	--	3842	direct
1er	2143	6.62	1.4693	--	1504	--	1st
única	2144	6.62	1.3231	1823	1184	923	only
mucha	2145	6.60	1.4983	1407	287	1018	much
tenis	2146	6.60	1.1952	2807	--	--	tennis
lenguaje	2147	6.60	1.2936	1846	--	904	language
corriendo	2148	6.60	1.0690	--	2343	--	running
destinos	2149	6.60	1.1952	3534	--	4213	destinations
salvo	2150	6.60	1.2617	2553	4509	1456	except
austria	2151	6.60	1.4142	3535	--	4716	Austria
join	2152	6.60	1.3702	3325	--	--	join
comparte	2153	6.60	1.3553	3220	--	--	shares
futura	2154	6.60	1.1249	--	--	4154	future
iniciar	2155	6.60	1.1066	1127	1671	3754	start
negocios	2156	6.60	1.2617	746	--	1310	business
escuelas	2157	6.60	1.5518	1611	--	1008	schools
shakira	2158	6.60	1.8844	--	3544	--	shakira
acuerdo	2159	6.60	1.1952	344	463	244	agreement
vehículos	2160	6.60	1.2289	1183	--	4829	vehicles
todoss	2161	6.60	1.4569	--	4994	--	todoss
puedes	2162	6.60	1.2122	241	412	--	can
hablar	2163	6.60	1.0690	1248	363	769	talk
detalle	2164	6.60	1.3093	1997	5016	2643	detail
clásica	2165	6.60	1.3093	4546	--	3626	classical
touch	2166	6.60	1.1606	4747	4962	--	touch
japón	2167	6.60	1.5649	1503	384	3810	Japan
today	2168	6.60	1.3093	--	862	--	today
recomendado	2169	6.60	1.2454	5237	--	--	recommended
programa	2170	6.60	1.3401	167	984	634	program
resultados	2171	6.60	1.3401	261	3571	672	results
narnia	2172	6.60	1.4708	--	1420	--	narnia
garantizar	2173	6.60	1.4569	3030	--	3675	guarantee
mac	2174	6.60	1.7496	1791	5251	--	mac
gala	2175	6.60	1.3401	--	3974	--	gala
profundo	2176	6.60	1.3553	4764	3501	1861	deep
comprador	2177	6.60	1.1249	1963	--	--	buyer
preparado	2178	6.60	1.2936	--	4067	4132	prepared
venta	2179	6.60	1.3093	124	3837	1159	sale
multimedia	2180	6.60	1.1429	1119	--	--	multimedia
inmensa	2181	6.60	1.7843	--	--	3134	immense
colección	2182	6.60	1.0880	1856	--	1684	collection
morning	2183	6.60	1.4983	--	2481	--	morning
#tusiquevales	2184	6.60	1.9588	--	1733	--	# Tusiquevales
luces	2185	6.60	1.0880	3696	3018	2822	lights
contratación	2186	6.60	1.3248	1724	--	--	engagement
tonight	2187	6.60	1.2289	--	1663	--	tonight
arquitectura	2188	6.60	1.2289	1515	--	2493	architecture
altas	2189	6.60	1.3702	3373	--	2071	high
tiendas	2190	6.60	1.1066	1284	--	--	stores
disponibles	2191	6.60	1.1606	1381	--	4966	available
supera	2192	6.60	1.1606	--	4134	--	exceeds
comunidad	2193	6.60	1.1952	183	3908	601	community
recibi	2194	6.60	1.1249	--	3528	--	received
ingeniería	2195	6.60	1.3401	1492	--	5055	engineering
aprueba	2196	6.60	1.2454	5173	--	--	approves
sofá	2197	6.60	1.1249	--	2821	--	sofa
cultivos	2198	6.58	1.3107	4990	--	2862	crops
vigente	2199	6.58	1.1445	2787	--	2616	valid
gustado	2200	6.58	1.0708	--	2805	--	liked
especialista	2201	6.58	1.3262	4192	--	--	specialist
maestros	2202	6.58	1.4441	3016	--	1556	teachers
conozco	2203	6.58	1.1622	5223	1306	5145	know
growing	2204	6.58	1.1968	--	3726	--	growing
ciencias	2205	6.58	1.4010	697	--	848	Science
plazas	2206	6.58	1.4010	2444	--	3666	squares
carnal	2207	6.58	1.4155	--	4000	--	carnal
pude	2208	6.58	1.5265	4867	1084	4547	I
nuestro	2209	6.58	1.1968	253	400	149	our
exclusiva	2210	6.58	1.2304	3360	--	4335	Exclusive
sociales	2211	6.58	1.4010	541	2593	291	social
chiquita	2212	6.58	1.4441	--	4440	--	petite
maestra	2213	6.58	1.2469	--	4045	5167	mistress
campos	2214	6.58	1.3262	1489	--	1131	fields
empieza	2215	6.58	1.3864	2752	498	2595	begins
centenario	2216	6.58	1.4155	--	--	4855	centenary
desempeño	2217	6.58	1.3566	3604	--	3374	performance
dispuestos	2218	6.58	1.1445	--	--	4275	willing
programación	2219	6.58	1.4010	1227	--	--	programming
promover	2220	6.58	1.0120	2908	--	2666	promote
ibiza	2221	6.58	1.7853	3940	--	--	ibiza
caballo	2222	6.58	1.2304	4574	5081	1664	horse
done	2223	6.58	1.3415	--	3560	--	done
personas	2224	6.58	1.2950	169	190	228	people
believe	2225	6.58	1.7034	--	1290	--	believe
reunión	2226	6.58	1.4995	1574	--	1376	meeting
personajes	2227	6.58	1.0319	1716	--	1410	characters
aprovechamiento	2228	6.58	1.5530	--	--	3732	use
recomendamos	2229	6.58	1.1445	3686	--	--	recommend
mérida	2230	6.58	1.2631	4685	--	5117	Mérida
principe	2231	6.58	1.6914	--	4972	--	Prince
you	2232	6.58	1.2304	373	47	--	you
creado	2233	6.58	1.2137	1268	--	2461	created
speed	2234	6.58	1.2792	5262	--	--	speed
relato	2235	6.58	1.1082	--	--	2216	story
defender	2236	6.58	1.6174	--	--	2251	defend
importas	2237	6.58	1.4010	--	2402	--	cares
lector	2238	6.58	1.1968	2460	--	1491	reader
masculino	2239	6.58	1.3716	4794	--	--	male
cliente	2240	6.58	1.2792	973	--	--	customer
tios	2241	6.58	1.3107	--	2493	--	guys
jugador	2242	6.58	1.0120	3045	3064	--	player
móviles	2243	6.58	1.2631	1258	--	--	mobile
fans	2244	6.58	1.2137	2724	584	--	fans
estimado	2245	6.58	1.3716	5061	3493	--	estimated
arriba	2246	6.58	1.3415	399	1034	1093	up
futbol	2247	6.58	2.0907	1709	2330	--	football
activado	2248	6.58	1.0120	1591	--	--	activated
creando	2249	6.58	1.1796	--	--	5134	creating
abierta	2250	6.58	0.9495	2272	3245	2190	open
mensaje	2251	6.58	1.0897	60	450	2007	message
rápidamente	2252	6.58	1.2304	4120	--	2346	quickly
listening	2253	6.58	1.2950	--	4742	--	listening
conoce	2254	6.58	1.0897	1703	1998	1653	known
english	2255	6.58	1.7967	525	5096	--	Inglés
permanencia	2256	6.58	1.1622	--	--	3922	permanence
acción	2257	6.58	1.1622	675	3870	270	action
guía	2258	6.58	1.1622	440	--	3062	guide
construido	2259	6.58	1.1796	--	--	4554	built
proyectos	2260	6.58	1.3566	411	1967	1009	projects
consentimiento	2261	6.58	1.4155	--	--	4084	consent
propietario	2262	6.58	1.6299	3496	--	2695	owner
anoche	2263	6.58	1.3415	--	303	--	last night
rights	2264	6.58	1.2469	1736	--	--	rights
despertando	2265	6.58	1.6174	--	2377	--	awakening
incluidos	2266	6.58	1.1622	3800	--	--	including
aumenta	2267	6.58	1.2631	3904	--	3217	increases
tia	2268	6.58	1.1796	--	732	--	tia
soltera	2269	6.58	1.7390	--	3920	--	maiden
recomendaciones	2270	6.58	1.0708	2451	--	5057	recommendations
poseer	2271	6.58	1.1796	--	--	4971	have
todos	2272	6.58	1.5265	36	41	48	everyone
high	2273	6.58	1.3864	2960	3231	--	high
desarrolla	2274	6.56	1.1980	4215	--	3116	develops
anime	2275	6.56	1.4868	1556	--	--	anime
recibió	2276	6.56	1.1808	3877	4048	1757	received
expresa	2277	6.56	1.2480	2923	--	1276	expressed
franco	2278	6.56	1.5800	3375	5224	2273	frank
cumplimiento	2279	6.56	1.6183	1507	--	980	fulfillment
fb	2280	6.56	1.4730	--	871	--	fb
esposo	2281	6.56	1.7398	--	3693	4029	husband
ame	2282	6.56	1.9914	--	1422	--	ame
leído	2283	6.56	1.1634	2426	4124	3994	read
carros	2284	6.56	1.4868	4845	--	--	cars
igualmente	2285	6.56	1.1634	3255	296	970	equally
sensacion	2286	6.56	1.5274	--	5243	--	feeling
sueño	2287	6.56	1.9395	1966	197	1555	dream
ayudan	2288	6.56	0.9723	--	5175	--	help
menú	2289	6.56	1.3426	1771	--	--	menu
transformación	2290	6.56	1.5274	4016	--	1687	transformation
hotel	2291	6.56	1.2480	267	2070	3822	hotel
compadre	2292	6.56	1.5670	--	3630	--	godfather
infante	2293	6.56	1.1457	--	--	5155	infant
leche	2294	6.56	1.2803	2155	1873	2765	milk
ford	2295	6.56	1.4591	2227	--	--	ford
traducción	2296	6.56	1.1980	2332	--	2316	translation
care	2297	6.56	1.3577	--	3248	--	care
movimiento	2298	6.56	1.0529	1273	3916	371	movement
dia	2299	6.56	1.2961	682	95	1141	day
space	2300	6.56	1.2316	4451	--	--	space
sencillo	2301	6.56	1.3426	3306	3320	4066	simple
webcam	2302	6.56	1.2480	3837	--	--	webcam
indicado	2303	6.56	1.1980	--	--	3312	indicated
grax	2304	6.56	1.4450	--	1484	--	grax
publicaciones	2305	6.56	1.1634	1247	--	2201	publications
personaje	2306	6.56	1.3426	2856	4978	1781	character
identidad	2307	6.56	1.3426	2021	--	1412	identity
pic	2308	6.56	1.5800	--	3377	--	pic
abril	2309	6.56	1.0721	275	4195	506	April
tv	2310	6.56	1.2803	403	756	--	TV
pensando	2311	6.56	1.4591	3833	695	3917	thinking
científica	2312	6.56	1.2961	3218	--	1954	scientific
adele	2313	6.56	1.5539	--	1497	--	adele
sanidad	2314	6.56	1.2803	3122	--	--	health
followers	2315	6.56	1.3874	--	469	--	followers
príncipe	2316	6.56	1.5539	4432	4860	1998	prince
propongo	2317	6.56	1.2149	--	4652	--	propose
pasta	2318	6.56	1.4309	--	5200	--	pasta
well	2319	6.56	1.5928	--	1946	--	well
despertar	2320	6.56	1.5670	--	1128	4909	awakening
responsabilidad	2321	6.56	1.5005	626	--	884	responsibility
recuerdas	2322	6.56	1.3577	--	2617	--	remember
recordarme	2323	6.56	1.2643	2308	--	--	remind
expresan	2324	6.56	1.0721	--	--	4794	express
website	2325	6.56	1.1808	2195	--	--	website
colaborar	2326	6.56	1.0333	5198	--	--	collaborate
plus	2327	6.56	1.3426	2674	2428	--	bonus
compras	2328	6.56	1.6922	913	4635	--	shopping
primer	2329	6.56	1.2149	309	131	188	first
certificado	2330	6.56	1.5140	2120	--	--	certificate
útiles	2331	6.56	1.2316	3801	--	2760	tools
obtener	2332	6.56	1.3273	1143	4913	965	obtain
images	2333	6.56	1.1634	4310	--	--	images
enero	2334	6.56	1.5274	337	163	483	January
torneo	2335	6.56	1.2149	2707	--	--	tournament
metrópoli	2336	6.56	1.1278	--	--	5260	metropolis
activar	2337	6.56	1.0721	3713	--	--	activate
tele	2338	6.56	1.2480	4068	1027	--	TV
perros	2339	6.54	1.9817	2373	1618	5025	Dogs
voz	2340	6.54	1.0730	1051	640	625	voice
deseamos	2341	6.54	1.1104	--	1932	--	wish
todoo	2342	6.54	1.7168	--	3016	--	todoo
presente	2343	6.54	1.1466	491	1183	258	present
colega	2344	6.54	1.0730	--	4500	--	colleague
público	2345	6.54	1.1287	357	3370	299	public
creemos	2346	6.54	1.1988	--	--	2449	believe
margarita	2347	6.54	1.3881	4662	--	4459	daisy
comunicaciones	2348	6.54	1.2157	1835	--	2390	communications
trabajo	2349	6.54	1.5012	84	538	113	work
propios	2350	6.54	1.1988	1787	--	856	own
jalisco	2351	6.54	1.5806	2656	--	--	london
capacidades	2352	6.54	1.1104	3973	--	5119	capabilities
windows	2353	6.54	1.3433	380	--	--	windows
españa	2354	6.54	1.5414	91	1125	163	Spain
vamos	2355	6.54	1.1466	1094	154	1392	we
considerada	2356	6.54	1.3584	--	--	3835	considered
adquisiciones	2357	6.54	1.3734	5317	--	--	acquisitions
afirma	2358	6.54	1.0144	3907	--	1696	says
empiezo	2359	6.54	1.2811	--	1176	--	start
contemporánea	2360	6.54	1.1988	--	--	3364	contemporary
conectados	2361	6.54	1.2157	5083	--	--	online
toy	2362	6.54	1.3734	--	804	--	toy
llamar	2363	6.54	1.2969	2932	1261	2084	call
churros	2364	6.54	1.5677	--	1853	--	Churros
twitter	2365	6.54	1.5546	2487	150	--	twitter
significativa	2366	6.54	1.1817	--	--	4254	significant
publicación	2367	6.54	1.2811	692	--	1499	publication
moto	2368	6.54	1.4172	1891	2763	--	motorbike
importa	2369	6.54	1.3584	2795	438	2217	matter
oso	2370	6.54	1.4737	--	2450	--	bear
reconstrucción	2371	6.54	1.1287	--	--	4364	reconstruction
móvil	2372	6.54	1.4316	1221	2787	--	mobile
coca-cola	2373	6.54	2.3492	--	4835	--	coca-cola
aristóteles	2374	6.54	1.5414	--	--	5094	Aristotle
ayudas	2375	6.54	1.2811	2720	4719	--	aid
acepta	2376	6.54	0.9733	3929	--	4074	accepts
respuestas	2377	6.54	1.0919	219	3336	2857	answers
imagen	2378	6.54	1.2324	342	1662	860	image
democracia	2379	6.54	1.6563	2495	4915	907	democracy
start	2380	6.54	1.3881	4716	1093	--	start
únicos	2381	6.54	1.5546	--	--	4632	only
escuela	2382	6.54	1.6928	643	1296	451	school
unica	2383	6.54	1.4458	--	1402	--	only
conocen	2384	6.54	1.0730	--	3247	3623	known
narración	2385	6.54	1.0730	--	--	4327	narrative
creó	2386	6.54	1.3433	--	--	3526	created
sentidos	2387	6.54	1.2324	--	4712	2968	senses
garantías	2388	6.54	0.9733	4403	--	2716	guarantees
cortés	2389	6.54	1.4028	--	--	2585	courteous
porfa	2390	6.54	1.3584	--	1910	--	porfa
estudiado	2391	6.54	1.5012	--	--	3894	studied
poderosos	2392	6.54	1.9505	--	--	4530	powerful
antigüedades	2393	6.54	1.2969	5102	--	--	antiques
interesado	2394	6.54	1.2651	3460	--	3759	interested
born	2395	6.54	1.5281	--	4847	--	born
absolutamente	2396	6.54	1.3734	--	4925	2403	absolutely
cursos	2397	6.54	1.4316	334	--	2699	courses
november	2398	6.54	1.2969	4336	--	--	november
futuros	2399	6.54	1.6563	--	--	5297	futures
favor	2400	6.52	1.1471	448	385	627	favor
project	2401	6.52	1.2162	4057	--	--	project
calefacción	2402	6.52	1.2162	4981	--	--	heating
extranjeros	2403	6.52	1.1292	3469	--	1254	foreign
preciso	2404	6.52	1.1648	--	3015	1060	accurate
seguiré	2405	6.52	1.1648	--	3489	--	follow
procesador	2406	6.52	1.4177	4961	--	--	processor
trabaja	2407	6.52	1.2974	2076	3873	3648	works
manos	2408	6.52	1.3285	1226	997	473	hands
piña	2409	6.52	1.6932	--	4081	--	pineapple
tardes	2410	6.52	1.2493	--	1437	--	afternoon
series	2411	6.52	1.5151	987	3581	5063	series
empezamos	2412	6.52	1.1110	--	812	--	started
entero	2413	6.52	1.2816	5070	1912	2692	whole
médicos	2414	6.52	1.7407	2158	--	2373	medical
alba	2415	6.52	1.3589	4372	--	4005	dawn
teléfonos	2416	6.52	1.1993	1747	--	--	phones
bastante	2417	6.52	1.5550	1190	1068	729	quite
liberal	2418	6.52	1.4320	--	--	1268	liberal
universia	2419	6.52	1.2974	5322	--	--	universia
guste	2420	6.52	1.1822	4856	2146	--	like
everything	2421	6.52	1.1822	--	1539	--	everything
diseñado	2422	6.52	1.1648	4050	--	--	designed
comes	2423	6.52	1.2656	--	2966	--	eat
alojamiento	2424	6.52	1.4602	1827	--	--	accommodation
propuesta	2425	6.52	1.1471	1214	--	1408	proposal
definitivamente	2426	6.52	1.5151	5170	1069	2680	definitely
tenerlo	2427	6.52	1.4320	--	5199	--	have it
laguna	2428	6.52	1.2493	2936	--	3317	lagoon
estudia	2429	6.52	1.5810	--	--	5031	studies
científicas	2430	6.52	1.3738	--	--	4416	scientific
gallery	2431	6.52	1.0925	4967	--	--	gallery
persona	2432	6.52	1.1822	392	200	354	person
planificación	2433	6.52	1.2656	2817	--	2587	planning
cercano	2434	6.52	1.0150	--	--	4514	close
míos	2435	6.52	1.2816	--	5161	--	mine
primeras	2436	6.52	1.1648	2293	1840	1002	first
moviles	2437	6.52	1.2974	3188	--	--	Mobile
actores	2438	6.52	1.2974	2348	--	2287	actors
teléfono	2439	6.52	1.0925	540	2020	4683	phone
permitirá	2440	6.52	1.2656	4059	--	--	allow
boomerang	2441	6.52	1.2656	--	5183	--	boomerang
tenor	2442	6.52	1.1648	--	--	5047	tenor
desees	2443	6.52	1.3285	--	5067	--	want
literaria	2444	6.52	1.2974	--	--	1608	literary
muebles	2445	6.52	1.4320	1154	--	4007	furniture
llegamos	2446	6.52	1.2816	--	2677	4925	we
sigue	2447	6.52	1.2162	909	304	776	continues
publicar	2448	6.52	1.0544	812	--	4226	publish
hoy	2449	6.52	1.3285	180	67	223	today
profesor	2450	6.52	1.3130	1543	4340	1034	teacher
please	2451	6.52	1.4320	3483	245	--	Please
agregame	2452	6.52	1.2162	--	4745	--	add me
recomienda	2453	6.52	1.0544	2637	--	--	recommended
mayoria	2454	6.52	1.3438	--	3540	--	most
janeiro	2455	6.52	1.4602	--	5305	--	janeiro
quinientos	2456	6.52	1.4320	--	--	3456	five hundred
nuestros	2457	6.52	1.2329	472	702	308	our
mereces	2458	6.52	1.2816	--	2411	--	deserve
style	2459	6.52	1.0925	3741	--	--	style
ready	2460	6.52	1.4602	--	1292	--	ready
creada	2461	6.52	1.1471	--	--	4877	created
herramienta	2462	6.52	1.0925	2262	--	--	tool
traducir	2463	6.52	1.2162	3976	--	--	translate
