Word	Havg	StDev	FreqListRank	TwitterRank	translation
kastil	2168	5.98	1.3626	4259	--	castle
memori	2169	5.98	1.0593	2802	--	memory
twilight	2170	5.98	1.5185	--	5905	twilight
rancangan	2171	5.98	0.9792	6151	--	plan
terdekat	2172	5.98	0.7951	3751	--	nearest
menelpon	2173	5.98	0.9145	1487	--	call
pilot	2174	5.98	1.1516	1739	--	pilot
order	2175	5.98	0.9998	--	1671	order
saran	2176	5.98	1.1516	2484	3490	suggestion
milan	2177	5.98	1.2204	--	1359	Milan
menjemputnya	2178	5.98	1.1692	6115	--	pick
salon	2179	5.98	1.1692	--	4516	salon
alami	2180	5.98	1.1156	1688	3280	natural
penerjemah	2181	5.98	1.2036	1472	--	interpreter
balon	2182	5.98	1.2036	4379	--	balloon
december	2183	5.98	1.3323	--	2416	december
windows	2184	5.98	1.2036	--	5625	windows
membuat	2185	5.98	0.9366	101	378	make
atm	2186	5.98	1.2036	--	4541	ATM
perbaiki	2187	5.98	1.1692	3758	--	repair
pekerjaan	2188	5.98	1.2696	305	2679	job
lumba	2189	5.98	1.1516	2541	--	Dolphins
wiii	2190	5.98	1.4913	4291	--	wiII
jamin	2191	5.98	1.1156	3877	4996	guarantee
memberinya	2192	5.98	1.0971	1425	--	gave
unlocked	2193	5.98	1.3013	--	4739	Unlocked
dirumah	2194	5.98	1.0784	2214	566	home
singgah	2195	5.98	0.8449	6033	--	layover
book	2196	5.98	1.1516	--	4407	book
pelayanan	2197	5.98	1.1156	3214	--	service
tiduran	2198	5.98	1.2036	--	3159	on one's back
noah	2199	5.98	1.2534	5768	--	noah
hasilnya	2200	5.98	1.1156	2361	2784	results
real	2201	5.98	0.9792	2295	1158	real
mulailah	2202	5.98	0.9581	5031	--	start
kemarilah	2203	5.98	0.8204	1158	--	come on
memberitahukan	2204	5.98	0.9792	3167	--	notify
fly	2205	5.98	1.4068	--	3947	fly
ketua	2206	5.98	1.2696	1646	1702	chairman
mudah2an	2207	5.98	1.3476	--	2925	mudah2an
desain	2208	5.98	1.0784	4700	3252	design
kuberi	2209	5.98	0.9366	3820	--	I give
lomba	2210	5.98	1.0593	--	2699	race
resep	2211	5.98	1.2534	4889	--	recipe
raya	2212	5.98	1.0200	2616	2689	great
nilai	2213	5.98	1.1337	1700	656	value
kentang	2214	5.98	1.2696	2685	--	potato
atas	2215	5.98	1.0398	148	564	above
memberitahumu	2216	5.98	1.2370	1710	--	tell
florida	2217	5.98	1.2036	4338	--	florida
menggunakan	2218	5.98	1.0398	405	2845	use
feeling	2219	5.98	1.1337	--	3065	feeling
january	2220	5.98	1.1865	--	5223	january
marilah	2221	5.98	1.0398	6000	--	let
kesimpulan	2222	5.98	0.9792	5056	--	conclusion
memanggilku	2223	5.98	1.2204	2044	--	call
komunitas	2224	5.98	1.0593	4207	--	community
darimu	2225	5.98	0.9792	1305	3836	from you
aktor	2226	5.98	1.0784	2987	--	actor
melebihi	2227	5.98	1.0200	3406	--	exceed
tujuan	2228	5.96	0.9026	880	2013	destination
daging	2229	5.96	0.9467	854	4198	meat
baruku	2230	5.96	0.9467	5025	--	my new
namaku	2231	5.96	1.2115	743	5364	my name
surabaya	2232	5.96	1.1421	--	1330	surabaya
mengelola	2233	5.96	0.9681	4643	--	manage
kedepan	2234	5.96	0.9467	3761	5191	fore
momen	2235	5.96	1.1241	3711	--	moment
kepadaku	2236	5.96	1.1945	1447	5374	me
tweeting	2237	5.96	1.1421	--	5990	tweeting
merencanakan	2238	5.96	1.0294	2439	--	plan
punyaku	2239	5.96	1.2115	2652	--	mine
hut	2240	5.96	1.2610	5573	4671	hut
korean	2241	5.96	1.1241	--	5623	korean
having	2242	5.96	0.8562	--	5633	having
monas	2243	5.96	1.1058	--	5194	Monas
koneksi	2244	5.96	1.3087	4401	5349	connection
ikan	2245	5.96	1.1599	647	1491	fish
mammy	2246	5.96	1.5248	5628	--	mammy
smoga	2247	5.96	1.1773	--	1072	smoga
dijalankan	2248	5.96	1.1945	4814	--	run
panglima	2249	5.96	1.2115	4997	--	commander
pelajar	2250	5.96	1.1421	5019	4371	student
kitty	2251	5.96	0.9681	2852	--	kitty
kutahu	2252	5.96	1.1421	2157	--	I know
bela	2253	5.96	1.2447	3088	3681	care
buahnya	2254	5.96	1.1058	5798	--	fruit
castle	2255	5.96	1.0294	4956	--	castle
generation	2256	5.96	1.0093	--	5584	generation
double	2257	5.96	1.2282	--	5717	double
hhe	2258	5.96	1.4136	--	1053	hhe
kulihat	2259	5.96	0.9467	849	--	I saw
angsa	2260	5.96	0.9467	4296	--	goose
membereskan	2261	5.96	1.2447	5663	--	clear up
sayuran	2262	5.96	1.1599	5823	--	vegetable
grup	2263	5.96	1.2115	3394	2438	group
memberitahuku	2264	5.96	0.9889	1906	--	told
everyone	2265	5.96	1.0683	--	2028	everyone
harapkan	2266	5.96	1.1241	2133	4984	expected
ツ	2267	5.96	1.9479	--	3819	ツ
hahart	2268	5.96	1.7723	--	521	hahart
mendekati	2269	5.96	1.0683	1737	--	approach
hayooo	2270	5.96	1.2282	--	3981	hayooo
penelitian	2271	5.96	1.1945	2805	--	research
start	2272	5.96	0.7814	--	2738	start
trend	2273	5.96	0.9681	--	5848	trend
kalung	2274	5.96	1.1773	4610	--	necklace
moga	2275	5.96	1.1241	--	1396	initiative
dapat	2276	5.96	0.8797	76	387	can
sampai	2277	5.96	1.0683	116	447	to
percakapan	2278	5.96	1.0093	2711	--	conversation
santa	2279	5.96	1.2771	4076	2168	saint
membawaku	2280	5.96	1.0872	1666	--	took
jawa	2281	5.96	1.2771	--	1598	Java
konfirmasi	2282	5.96	1.0294	4307	--	confirmation
kampus	2283	5.96	1.1058	2723	1420	campus
milikmu	2284	5.96	1.2771	1095	4476	yours
ingin	2285	5.96	1.1945	37	243	want
bersamaan	2286	5.96	1.1058	3903	--	coincide
tambah	2287	5.96	0.9026	2984	723	more
undang	2288	5.96	1.1241	3834	4154	Law
perpustakaan	2289	5.96	1.0683	2456	--	library
profesor	2290	5.96	1.2610	1766	--	professor
ajak	2291	5.96	0.9467	3409	833	invite
mendengarku	2292	5.96	0.9467	2231	--	hear
service	2293	5.96	1.0490	--	4012	service
ramai	2294	5.96	1.3087	4812	5551	crowded
punya	2295	5.96	1.0683	45	94	have
president	2296	5.96	1.0490	--	6077	president
untuknya	2297	5.96	1.0294	1280	--	for him
maaci	2298	5.96	1.5774	--	5597	maaci
school	2299	5.96	1.0093	--	1819	school
seksual	2300	5.94	1.6088	3020	--	Sexual
manhattan	2301	5.94	1.1502	3779	--	manhattan
memancing	2302	5.94	1.3001	2183	--	fish
ada	2303	5.94	1.0382	17	8	there is
kolam	2304	5.94	1.0184	1985	5893	pond
membuatmu	2305	5.94	1.0184	678	1660	makes
more	2306	5.94	0.9348	3205	139	more
mengenal	2307	5.94	1.0382	1330	2978	know
menghubungkan	2308	5.94	0.9775	3876	--	connect
basket	2309	5.94	1.0382	4359	2240	Basketball
come	2310	5.94	1.1502	1438	1114	come
bahasa	2311	5.94	1.2683	533	790	language
nemu	2312	5.94	1.0956	--	3899	nemu
girlband	2313	5.94	1.3463	--	4414	girlband
melihatku	2314	5.94	0.9348	1798	--	see
riset	2315	5.94	1.0184	4890	--	research
dijelaskan	2316	5.94	1.0577	4614	--	be explained
membacanya	2317	5.94	1.0956	2389	--	read
berevolusi	2318	5.94	1.2521	6053	--	evolved
ksih	2319	5.94	1.2357	--	3224	ksih
mengingatnya	2320	5.94	0.9348	3662	--	remember
memandang	2321	5.94	0.9348	3006	4035	view
negosiasi	2322	5.94	1.1851	5808	--	negotiations
kabar	2323	5.94	1.0956	440	579	news
toocool	2324	5.94	1.2683	2203	--	TooCool
umat	2325	5.94	1.3911	2528	5942	people
kompas	2326	5.94	1.1502	5800	--	compass
mematuhi	2327	5.94	1.2683	4506	--	obey
gede	2328	5.94	1.1323	--	1164	big
blackberry	2329	5.94	1.5039	--	1633	blackberry
pulkam	2330	5.94	1.6953	--	4155	pulkam
twitter	2331	5.94	1.0956	--	154	twitter
udara	2332	5.94	1.3157	599	3098	air
roma	2333	5.94	1.2191	2306	4273	Rome
semuaa	2334	5.94	1.2022	--	5279	all the surplus
banget	2335	5.94	1.4765	2635	67	very
kutemui	2336	5.94	0.9775	4561	--	I met
jerman	2337	5.94	1.1502	730	4387	German
menyesuaikan	2338	5.94	1.2191	5064	--	adjust
touch	2339	5.94	1.2022	--	3526	touch
tmen	2340	5.94	1.2843	--	2079	tmen
nite	2341	5.94	1.1141	--	2370	nite
mode	2342	5.94	1.1678	4565	5492	mode
sari	2343	5.94	1.0956	5990	4854	sari
mengingatkan	2344	5.94	0.9348	2274	--	remind
privasi	2345	5.94	1.3001	5569	--	privacy
dibangun	2346	5.94	1.0184	2419	--	built
secepatnya	2347	5.94	1.1851	1768	--	immediately
memainkan	2348	5.94	1.3463	1907	--	play
mendengarkan	2349	5.94	0.9564	511	4851	listen
memberikannya	2350	5.94	0.9982	1765	--	give
mobilmu	2351	5.94	1.1502	2850	--	car
adikmu	2352	5.94	0.9348	2416	--	sister
kemah	2353	5.94	1.1141	5385	--	tent
ngajakin	2354	5.94	0.8184	--	3309	ngajakin
jualan	2355	5.94	1.1323	--	2354	merchandise
daya	2356	5.94	1.0956	1853	4723	power
cie	2357	5.94	1.5308	--	675	cie
katolik	2358	5.94	1.5308	4758	--	Catholic
hei	2359	5.94	0.9348	92	1979	hey
pemilik	2360	5.94	0.9348	2281	4942	owner
bersiap	2361	5.94	0.9775	1413	--	ready
kuis	2362	5.94	0.9982	--	1092	quiz
bandara	2363	5.94	1.0768	1791	3643	airport
tahu	2364	5.94	1.0382	19	582	know
ngajak	2365	5.94	1.0382	--	880	invites
gabung	2366	5.94	1.2683	--	2188	Join
penerbangan	2367	5.94	1.2022	1162	--	flight
bernegosiasi	2368	5.94	1.1502	6038	--	negotiate
pertandingan	2369	5.94	0.9982	1122	2819	match
sepatuku	2370	5.94	1.1502	4994	--	shoes
bebaskan	2371	5.94	1.4344	3551	--	release
tonight	2372	5.94	0.9127	--	2267	tonight
sesama	2373	5.94	1.1323	3913	2507	fellow
berniat	2374	5.94	1.1323	3277	--	intend
pcrn	2375	5.94	1.7890	--	4801	pcrn
berterima	2376	5.94	1.1502	1415	--	thank
menyaksikan	2377	5.94	1.2683	2303	--	watch
slesai	2378	5.92	1.4961	--	4118	slesai
dihubungi	2379	5.92	1.2591	6139	--	contacted
mengucapkan	2380	5.92	0.9864	1251	4232	say
pandang	2381	5.92	1.0850	3676	--	view
disko	2382	5.92	1.3068	5188	--	disco
baca	2383	5.92	1.1753	1165	560	read
beckham	2384	5.92	1.3529	--	4572	beckham
gunanya	2385	5.92	0.9864	1366	5706	point
island	2386	5.92	1.0850	4569	--	island
mengajari	2387	5.92	1.1036	3117	--	instruct
sebaiknya	2388	5.92	1.0850	605	4912	should
rela	2389	5.92	1.0850	5466	1268	willing
toko	2390	5.92	1.0850	729	2430	shop
kangen	2391	5.92	1.8499	--	153	miss
sangat	2392	5.92	1.0660	60	305	very
dvd	2393	5.92	1.2262	3074	3801	DVD
udaah	2394	5.92	1.2752	--	5174	udaah
bicara	2395	5.92	1.0850	150	2113	speak
menjamin	2396	5.92	1.0660	3318	--	guarantee
badut	2397	5.92	1.6517	3243	--	clown
esok	2398	5.92	1.1220	4404	2072	tomorrow
membelinya	2399	5.92	1.0069	2879	--	buy it
let's	2400	5.92	0.9223	--	2505	let's
jadikan	2401	5.92	1.1220	4486	2282	make
berjalan	2402	5.92	0.9223	294	1823	run
tayang	2403	5.92	1.1578	--	3424	views
resolusi	2404	5.92	1.5232	--	6031	resolution
bendera	2405	5.92	1.0850	3490	--	flag
selalu	2406	5.92	1.1036	152	143	always
filmnya	2407	5.92	1.0069	5077	4437	film
deketin	2408	5.92	0.8999	--	5946	deketin
dihasilkan	2409	5.92	1.0850	6216	--	be produced
berhak	2410	5.92	1.0069	2054	5233	reserve the right
keturunan	2411	5.92	1.1036	2617	--	descent
dipenuhi	2412	5.92	1.0660	3978	--	filled
dapetin	2413	5.92	1.0467	--	3287	dapetin
≧▽≦づ♥	2414	5.92	2.1174	--	3689	≧ ▽ ≦ づ ♥
danau	2415	5.92	1.0660	1873	--	lake
kulkas	2416	5.92	0.8041	5661	5821	refrigerator
permainannya	2417	5.92	1.0467	5382	--	game
koran	2418	5.92	1.1578	1926	6090	newspaper
produksi	2419	5.92	1.0069	6043	--	production
want	2420	5.92	1.0270	3184	442	want
bnyak	2421	5.92	1.2262	--	1045	bnyak
kerjaku	2422	5.92	1.1220	5893	--	I work
sekaligus	2423	5.92	1.2095	2992	5412	at once
tmn	2424	5.92	1.4824	--	1106	tmn
tiba	2425	5.92	1.1220	401	1291	arrive
mengalir	2426	5.92	0.9655	2845	5397	flow
perdana	2427	5.92	1.4263	2849	5026	prime
nyalakan	2428	5.92	0.9864	2442	--	turn
ijinkan	2429	5.92	1.1220	3387	--	allow
masukan	2430	5.92	0.8291	4908	--	input
nafas	2431	5.92	1.1578	2055	3206	breath
harap	2432	5.92	1.1925	570	2312	hope
menandatangani	2433	5.92	0.9864	2545	--	sign
berarti	2434	5.92	1.1400	337	394	mean
acc	2435	5.92	1.1036	--	979	acc
presentasi	2436	5.92	1.2591	--	6223	presentation
sesungguhnya	2437	5.92	1.0270	2001	1826	real
permisi	2438	5.92	1.0660	480	2298	permission
burung	2439	5.92	1.0850	597	2939	bird
memulainya	2440	5.92	1.0660	3178	--	start
nnton	2441	5.92	1.5758	--	1313	nnton
`▽´-σ	2442	5.90	1.6933	--	1109	`▽ '-σ
peternakan	2443	5.90	1.0546	3471	--	livestock
nerima	2444	5.90	0.9949	--	4565	received
caraku	2445	5.90	0.8631	4757	--	my way
menyentuhnya	2446	5.90	1.0926	3144	--	touch
makanannya	2447	5.90	1.2495	4912	--	food
menghadiri	2448	5.90	0.9091	5157	--	attend
subuh	2449	5.90	1.2657	--	2355	dawn
tentangmu	2450	5.90	1.1473	2748	--	about you
membawakan	2451	5.90	1.0351	3355	--	bring
mengajarimu	2452	5.90	1.0926	4771	--	teach
rambutan	2453	5.90	1.0546	--	5149	rambutan
chief	2454	5.90	1.1824	2631	--	chief
novel	2455	5.90	1.2164	5172	2832	novel
gajah	2456	5.90	1.0738	3421	4635	elephant
tradisi	2457	5.90	1.1650	2868	--	tradition
mengumpulkan	2458	5.90	1.0152	1603	--	collect
misi	2459	5.90	1.1112	874	4820	mission
berkendara	2460	5.90	0.9530	4743	--	driving
mine	2461	5.90	1.0546	--	4544	mine
lanjutkan	2462	5.90	1.2330	1281	4363	continue
utkmu	2463	5.90	0.9742	5609	--	for you
memastikan	2464	5.90	1.0738	1345	--	ensure
call	2465	5.90	0.9530	3644	2476	call
nanny	2466	5.90	1.1473	5207	--	Nannies
disiapkan	2467	5.90	1.0152	5968	--	prepared
mengantarkan	2468	5.90	1.0738	4776	--	deliver
lurus	2469	5.90	1.0738	1490	5522	straight
masbro	2470	5.90	1.5551	--	4554	Masbro
waaah	2471	5.90	1.3286	--	5726	waaah
ajakin	2472	5.90	0.9313	--	5091	ajakin
berlatih	2473	5.90	1.0546	1617	--	practice
permanen	2474	5.90	1.0738	4945	--	permanent
hay	2475	5.90	1.3439	--	1124	hay
padang	2476	5.90	1.3439	2423	2147	field
yea	2477	5.90	1.2164	--	5353	yea
bercakap	2478	5.90	0.8391	3946	--	talk
delapan	2479	5.90	1.0926	1112	--	eight
membersihkan	2480	5.90	1.2495	1190	--	clean up
rumahmu	2481	5.90	1.0152	2465	--	house
perjalanan	2482	5.90	0.8631	379	2700	trip
jeruk	2483	5.90	1.1294	3912	5161	orange
jessica	2484	5.90	1.1294	4068	3764	jessica
mengungkapkan	2485	5.90	1.1112	3587	4731	reveal
keberadaan	2486	5.90	1.2657	3366	--	presence
euro	2487	5.90	1.4033	--	4716	euro
our	2488	5.90	1.0738	4905	1459	our
diskusi	2489	5.90	1.3740	5357	--	discussion
calon	2490	5.90	1.0351	4393	1790	candidate
republik	2491	5.90	0.9530	5457	--	republic
voice	2492	5.90	0.8864	--	4383	voice
tepatnya	2493	5.90	0.8391	1811	--	exactly
pisang	2494	5.90	0.9530	5679	3072	bananas
mendengarnya	2495	5.90	1.1294	1101	--	hear it
temukan	2496	5.90	1.1824	530	2828	found
kutunjukkan	2497	5.90	0.7626	2785	--	show
sudah	2498	5.90	1.2976	35	157	already
turnamen	2499	5.90	0.9313	3236	--	tournament
video	2500	5.90	1.1473	1307	546	video
yourself	2501	5.90	1.3286	--	2956	yourself
kegiatan	2502	5.90	0.9530	3620	3651	activity
dikonfirmasi	2503	5.90	1.0738	4083	--	confirmed
memakai	2504	5.90	1.0926	628	5890	wear
car	2505	5.90	1.1112	--	3904	car
semarang	2506	5.90	1.1294	--	1934	Semarang
memesan	2507	5.90	1.0546	2417	--	book
pagi-pagi	2508	5.90	1.3132	--	4747	early
ribuan	2509	5.90	1.0738	1468	3744	thousands
metro	2510	5.90	1.0152	5181	3929	metro
hottest	2511	5.90	1.5152	--	5794	hottest
april	2512	5.90	1.2657	3072	3592	April
properti	2513	5.90	1.1294	4240	--	property
karun	2514	5.90	1.2657	3591	--	Treasure
hey	2515	5.90	1.1112	157	397	hey
boss	2516	5.90	1.3439	2276	2374	boss
official	2517	5.90	1.1473	--	3799	official
depan	2518	5.90	0.9530	237	364	front
transfer	2519	5.90	1.1473	5060	4166	transfer
pemandu	2520	5.90	0.9742	3573	--	guide
karakter	2521	5.90	1.1995	2891	4457	character
lily	2522	5.90	1.1473	3465	--	lily
can	2523	5.88	1.0622	1756	357	can
padamu	2524	5.88	1.0230	199	1535	you
kamar	2525	5.88	1.2879	410	913	room
nongkrong	2526	5.88	1.3192	--	3105	hanging
tante	2527	5.88	1.2229	--	937	aunt
menaikkan	2528	5.88	1.0230	5508	--	raise
abang	2529	5.88	1.1183	5874	763	elder brother
bed	2530	5.88	1.2879	--	4248	bed
petunjuk	2531	5.88	1.0029	1320	--	guidance
bergerak	2532	5.88	0.8953	253	6122	move
park	2533	5.88	1.2061	2156	2580	park
janji	2534	5.88	1.2229	583	953	appointment
melangkah	2535	5.88	1.2229	2292	4571	step
winters	2536	5.88	1.2395	6209	--	winters
berlin	2537	5.88	1.1542	2211	--	Berlin
sayur	2538	5.88	1.3498	--	4529	vegetable
menu	2539	5.88	1.0230	--	4266	menu
bca	2540	5.88	1.2395	--	3775	bca
semuanya	2541	5.88	1.0428	137	731	everything
sista	2542	5.88	1.3037	--	5577	sista
up	2543	5.88	1.3192	539	514	up
persediaan	2544	5.88	0.9398	3708	--	stock
dikirim	2545	5.88	1.0428	1422	--	sent
kupu	2546	5.88	1.0622	5723	--	butterfly
market	2547	5.88	1.1364	--	5141	market
grade	2548	5.88	1.0622	--	2270	grade
talk	2549	5.88	0.9823	--	2998	talk
bukalah	2550	5.88	0.9613	5062	--	open
membutuhkanmu	2551	5.88	1.3944	2794	--	need you
mendatangi	2552	5.88	0.9179	5615	--	visit
normal	2553	5.88	1.0029	1054	2726	normal
menatap	2554	5.88	1.1183	2158	5443	stare
kedokteran	2555	5.88	1.0428	4952	--	medical
bertahan	2556	5.88	1.2558	568	1418	survive
ski	2557	5.88	1.0029	5012	--	ski
pria	2558	5.88	1.0812	198	691	man
langsung	2559	5.88	0.8722	509	440	direct
layanan	2560	5.88	1.1183	2300	--	service
membukanya	2561	5.88	0.8485	2953	--	open
manggung	2562	5.88	1.1364	--	3970	gig
ikut	2563	5.88	1.0029	318	237	participate
dimulai	2564	5.88	0.9823	720	3011	begins
dadanya	2565	5.88	1.1542	5558	--	chest
acara	2566	5.88	0.8722	923	621	program
ikatan	2567	5.88	1.2879	3296	--	bond
mengharapkan	2568	5.88	1.3346	1746	4382	expect
kaos/sweater/mug/hoodinya	2569	5.88	1.1542	--	5183	shirt / sweater / mug / hoodinya
gokil	2570	5.88	1.7219	--	3183	gokil
really	2571	5.88	1.3192	1407	946	really
today	2572	5.88	1.0428	--	825	today
vegas	2573	5.88	1.2558	3019	--	vegas
melihat	2574	5.88	0.8953	66	796	see
telor	2575	5.88	1.1364	--	3774	having a speech impediment
menuju	2576	5.88	0.9613	453	1467	towards
berdetak	2577	5.88	1.3037	6190	--	rattle
panduan	2578	5.88	1.0622	4542	--	guide
eagle	2579	5.88	1.0029	6248	--	eagle
amerika	2580	5.88	1.3944	375	3551	American
inginkan	2581	5.88	1.0812	343	2097	want
bule	2582	5.88	1.1542	--	3157	bule
insya	2583	5.88	1.4090	--	1941	Insha
bangeeet	2584	5.88	1.3346	--	5805	bangeeet
menangani	2585	5.88	0.8722	1222	--	handle
tabah	2586	5.88	1.8477	--	6241	steadfast
now	2587	5.88	1.0999	2352	496	now
bnget	2588	5.88	1.4234	--	1252	bnget
pemanasan	2589	5.88	1.0812	3749	--	heating
website	2590	5.88	1.0230	--	4420	website
ucapan	2591	5.88	1.1183	4067	2684	utterance
mumpung	2592	5.88	1.2229	--	2628	mumpung
seminar	2593	5.88	0.9398	--	4988	seminar
pertanian	2594	5.88	1.0999	4327	--	agriculture
lanjut	2595	5.88	0.9179	2294	1548	continue
listening	2596	5.88	0.9613	--	3861	listening
tampilan	2597	5.88	0.9398	4710	5871	view
pekerjaannya	2598	5.88	1.1542	3148	--	job
moon	2599	5.88	1.1364	5694	--	moon
mengantar	2600	5.88	0.9823	2920	--	usher
tegak	2601	5.88	0.9179	6189	--	erect
timnas	2602	5.88	1.2720	--	2993	Caps
pesawatnya	2603	5.88	1.2558	4684	--	plane
menariknya	2604	5.88	1.0999	4141	--	interestingly
read	2605	5.88	1.0428	--	2453	read
isa	2606	5.88	1.1542	--	5078	Jesus
perjanjian	2607	5.86	1.2124	1638	--	agreement
amelia	2608	5.86	1.2456	4787	--	amelia
gedung	2609	5.86	1.1250	974	4080	building
barangku	2610	5.86	1.2124	4101	--	stuff
akademi	2611	5.86	1.0304	5949	--	academy
pirang	2612	5.86	0.9260	3943	--	auburn
menyediakan	2613	5.86	1.3250	2899	--	provide
wali	2614	5.86	1.1430	--	5320	guardian
baju	2615	5.86	1.0304	1120	697	clothes
perguruan	2616	5.86	1.2124	4422	--	school
dokter	2617	5.86	1.2779	400	1707	doctor
belikan	2618	5.86	1.0500	4397	--	traded
terutama	2619	5.86	1.1068	1594	4234	especially
menggambarkan	2620	5.86	1.1782	4267	--	describe
memegangnya	2621	5.86	1.1068	5580	--	hold
penawar	2622	5.86	1.2456	6135	--	bidder
berbicara	2623	5.86	1.0692	213	2764	talk
ganda	2624	5.86	1.3095	2683	--	ganda
mirip	2625	5.86	1.1608	1093	931	similar
uangmu	2626	5.86	1.1250	3543	--	money
^^v	2627	5.86	1.8407	--	3755	^ ^ V
stay	2628	5.86	0.9691	--	1362	stay
sore	2629	5.86	1.0104	1290	502	afternoon
tea	2630	5.86	1.0104	--	4598	tea
city	2631	5.86	0.9691	2330	1028	city
membayangkan	2632	5.86	1.2291	1442	--	imagine
˘⌣˘ε˘`	2633	5.86	1.7263	--	746	˘ ⌣ ˘ ε ˘ `
buahku	2634	5.86	1.0882	6012	--	my people
mendingan	2635	5.86	1.0304	--	2089	passable
pulang	2636	5.86	1.5651	241	263	return
kukatakan	2637	5.86	1.0500	703	--	I say
pertahanan	2638	5.86	1.3403	1554	--	defense
mancing	2639	5.86	1.2779	--	5365	fishing
menggunakannya	2640	5.86	0.9478	1893	--	use
mengamankan	2641	5.86	1.3554	4656	--	securing
perawat	2642	5.86	1.0692	2152	--	nurse
lilly	2643	5.86	0.9478	5686	--	lilly
menceritakannya	2644	5.86	1.2938	6242	--	tell
sekelas	2645	5.86	1.0104	--	4817	class
ucapkan	2646	5.86	1.2291	2265	3401	say
dana	2647	5.86	1.2456	2248	3488	fund
melompat	2648	5.86	0.9899	1244	--	jump
pendaratan	2649	5.86	1.2618	3544	--	landing
tentunya	2650	5.86	0.9899	2259	--	of course
you	2651	5.86	0.9899	299	23	you
season	2652	5.86	1.0882	--	4189	season
talking	2653	5.86	1.0692	--	5982	talking
penonton	2654	5.86	1.1068	2727	--	spectator
sepuluh	2655	5.86	1.1430	918	--	ten
following	2656	5.86	0.8574	--	2248	following
indo	2657	5.86	1.2456	--	2160	Eurasian
profile	2658	5.86	1.0692	--	5410	profile
asisten	2659	5.86	0.7827	2981	--	assistant
sejarah	2660	5.86	1.5120	828	2305	history
followers	2661	5.86	0.8809	--	205	followers
mengetahuinya	2662	5.86	1.1782	2165	--	know
kutebak	2663	5.86	0.8084	3887	--	guess
lapangan	2664	5.86	1.0882	1315	3211	field
tomorrow	2665	5.86	0.9037	--	1951	tomorrow
perjuangan	2666	5.86	1.6164	4538	3198	struggle
generasi	2667	5.86	0.9691	2950	--	generation
bukti	2668	5.86	1.1250	761	2328	evidence
guna	2669	5.86	0.9478	--	4885	for
pekan	2670	5.86	1.0882	2025	4440	week
fotonya	2671	5.86	0.9478	4811	2287	picture
kukenal	2672	5.86	0.9478	6030	--	I know
elang	2673	5.86	1.1430	3455	--	hawk
cobalah	2674	5.86	0.9037	1351	4097	try
rencanamu	2675	5.86	0.9691	3131	--	plan
kendaraan	2676	5.86	0.8574	1974	4327	vehicle
pedagang	2677	5.86	1.2456	4598	--	merchant
jalankan	2678	5.86	1.0304	1615	--	run
ajarkan	2679	5.86	1.0882	4492	--	teach
jemput	2680	5.86	1.0500	5514	1924	shuttle
shaolin	2681	5.86	1.2456	4732	--	shaolin
pulsa	2682	5.86	1.1782	--	388	pulse
diterjemahkan	2683	5.86	1.3554	2115	--	translated
cherry	2684	5.86	0.9260	--	5025	cherry
teruslah	2685	5.86	0.7562	4432	--	continue
ungu	2686	5.86	1.3095	5375	3190	purple
mengalahkan	2687	5.86	1.7498	1004	5933	beat
sikap	2688	5.86	0.9037	2657	1971	attitude
someday	2689	5.86	1.1954	--	5257	someday
perlengkapan	2690	5.86	0.9899	5045	--	equipment
syuting	2691	5.86	1.3250	--	4257	shooting
nyonya	2692	5.86	0.9899	707	--	mistress
dikasi	2693	5.86	1.2456	--	5895	dikasi
konsen	2694	5.86	1.4570	--	5558	concentration
bersiaplah	2695	5.86	0.9899	2323	--	be prepared
kenangan	2696	5.86	1.5520	2170	984	memory
mengadakan	2697	5.86	0.9691	2573	--	hold
suaranya	2698	5.84	0.9553	2684	1732	voice
kecepatan	2699	5.84	1.0373	1026	--	speed
aye	2700	5.84	1.2349	3034	--	aye
dateng	2701	5.84	1.0568	--	904	dateng
dirancang	2702	5.84	1.2014	4079	--	designed
mengumumkan	2703	5.84	0.9116	3734	--	announce
napas	2704	5.84	1.0373	1900	--	breath
balikan	2705	5.84	1.2835	--	2155	feedback
paduka	2706	5.84	0.9337	4244	--	Excellency
memanggilmu	2707	5.84	0.9337	3548	--	call
jersey	2708	5.84	1.2349	4850	3077	jersey
duta	2709	5.84	1.1843	3713	--	envoy
ranjang	2710	5.84	1.4337	3031	--	bed
pastikan	2711	5.84	1.0947	1217	4548	sure
satnite	2712	5.84	1.6208	--	2254	satnite
kelapa	2713	5.84	1.0373	--	4603	coconut
bpk	2714	5.84	1.2675	--	2767	cpc
perlu	2715	5.84	0.9971	132	629	need
ayahmu	2716	5.84	1.3756	451	--	father
ice	2717	5.84	1.1132	4898	3095	ice
madrid	2718	5.84	1.5032	5351	958	Madrid
