Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
beantwortung	2793	5.82	1.1551	--	--	4980	reply
ausgestaltung	2794	5.82	0.8734	--	--	4859	configuration
tablet	2795	5.82	1.2403	--	2593	--	tablet
schweizerischen	2796	5.82	1.2403	--	--	3732	Swiss
eins	2797	5.82	1.0821	2681	1119	2185	one
größere	2798	5.82	0.8734	2425	--	1022	more
ice	2799	5.82	1.6249	4886	1639	--	ice
anbieten	2800	5.82	0.5602	2683	--	--	offer
casper	2801	5.82	1.6866	--	4280	--	casper
let's	2802	5.82	1.0437	--	767	--	let's
existieren	2803	5.82	1.0821	--	--	3507	exist
buy	2804	5.82	0.9409	2359	1124	--	buy
hoffentlich	2805	5.82	1.3656	--	1117	--	hopefully
zusammenhänge	2806	5.82	0.8965	--	--	2429	hang together
erhalten	2807	5.82	0.9190	365	718	317	obtain
fernsehen	2808	5.82	1.6744	1675	1954	4496	watch TV
engländer	2809	5.82	1.4097	--	--	3538	englishman
weiter	2810	5.82	0.9833	187	343	229	more
wesentliche	2811	5.82	0.8734	4981	--	1373	significant
ard	2812	5.82	1.4097	3932	3354	--	ard
kenne	2813	5.82	0.9624	4103	1689	--	know
schnelle	2814	5.82	1.1373	2507	4990	--	fast
bevorzugt	2815	5.82	1.3506	2739	--	--	preferentially
näher	2816	5.82	0.9409	3250	4913	977	closer
ungarn	2817	5.82	1.4097	2367	--	1569	hungary
berufen	2818	5.82	1.0631	--	--	2060	appointed
persönliches	2819	5.82	0.9833	5132	--	--	personal
optik	2820	5.82	1.0821	2937	--	--	optics
reader	2821	5.82	1.0039	3926	--	--	Readers
nacht	2822	5.82	1.2567	1193	227	1278	night
erhält	2823	5.82	1.0240	1919	2736	1151	receives
anfang	2824	5.82	1.0631	611	1512	483	beginning
today	2825	5.82	0.9409	--	249	--	today
begegnet	2826	5.82	1.0240	--	--	3502	encountered
susanne	2827	5.82	1.2403	3733	--	--	susanne
präsident	2828	5.82	1.2728	2934	3031	1827	president
members	2829	5.82	0.8965	4287	--	--	members
piece	2830	5.82	1.2887	--	4592	--	piece
erstens	2831	5.82	1.0240	--	--	2561	first
look	2832	5.82	1.0631	--	399	--	look
mitarbeitern	2833	5.82	0.9190	4934	--	4823	employees
existiert	2834	5.82	0.8003	1579	--	3196	exists
schüler	2835	5.82	1.0240	943	3423	942	student
jahresrückblick	2836	5.82	1.1726	--	2590	--	jahresrückblick
mitgliedschaft	2837	5.82	1.2567	4001	--	--	membership
konzeption	2838	5.82	0.8734	--	--	2179	conception
kita	2839	5.82	1.1899	--	5060	--	kita
mittelstand	2840	5.82	0.9833	4255	--	--	middle class
words	2841	5.82	1.0821	--	1738	--	words
laufen	2842	5.82	0.9833	1661	1280	3517	operate
temperature	2843	5.82	1.0631	--	3127	--	temperature
sprechen	2844	5.82	0.9190	2045	2319	612	speak
bless	2845	5.82	1.9968	--	4786	--	bless
gesellschaftlich	2846	5.82	1.2237	--	--	5032	socially
gesamt	2847	5.82	1.0240	1665	4682	--	overall
yourself	2848	5.82	1.1373	--	1201	--	yourself
wiener	2849	5.82	1.0437	2288	3932	1585	wiener
mittelalter	2850	5.82	1.4665	--	--	2595	Middle Ages
kontakten	2851	5.82	1.2070	2580	--	--	contacts
linda	2852	5.82	1.2070	--	4872	--	linda
motto	2853	5.82	0.9624	3917	4987	--	motto
annehmen	2854	5.82	1.0039	--	--	1505	suppose
erworben	2855	5.82	0.9190	--	--	3403	acquired
#wien	2856	5.82	1.7106	--	3352	--	# Vienna
voller	2857	5.82	1.1726	2699	2228	2480	full
sicht	2858	5.82	1.1008	2124	4025	1281	sight
punkte	2859	5.82	0.8497	1019	2488	1272	points
ehe	2860	5.82	1.4803	4076	--	850	before
führende	2861	5.82	1.0437	--	--	5029	leading
public	2862	5.82	1.2070	1713	3637	2998	public
jugendlichen	2863	5.82	1.3045	2753	--	2029	juvenile
gegessen	2864	5.82	1.0437	--	2994	--	eaten
vorne	2865	5.82	1.0039	2743	3518	--	front
looking	2866	5.82	1.0039	--	805	--	looking
head	2867	5.82	1.0240	5100	1397	--	head
überlegen	2868	5.80	1.0102	--	4582	4579	think
vorhandensein	2869	5.80	0.9476	--	--	4176	availability
nutzen	2870	5.80	0.9476	586	1278	1166	use
vermöge	2871	5.80	1.2778	--	--	4794	virtue
go	2872	5.80	1.2289	1334	202	--	go
darfst	2873	5.80	1.0302	--	4036	--	allowed to
verse	2874	5.80	1.0690	--	--	5138	Shipping
you*	2875	5.80	1.4569	--	3054	--	you *
ciao	2876	5.80	1.2289	620	--	--	ciao
hauptstadt	2877	5.80	1.6537	--	--	3136	capital
anrufen	2878	5.80	1.1066	1810	3728	--	call
symbol	2879	5.80	0.9689	2928	--	3284	symbol
berücksichtigen	2880	5.80	1.0498	5052	--	2206	take into account
startet	2881	5.80	0.8081	3192	1451	--	starts
weiss	2882	5.80	0.9897	1322	1091	3017	white
make	2883	5.80	1.1780	4142	255	--	make
zeitgenossen	2884	5.80	1.2617	--	--	3893	contemporaries
hinweise	2885	5.80	0.9897	685	--	2812	instructions
argentinien	2886	5.80	1.5649	3661	--	--	argentina
empfänger	2887	5.80	1.1429	2147	--	--	receiver
revolutionäre	2888	5.80	1.4428	--	--	3521	revolutionary
komme	2889	5.80	0.9258	3940	946	3182	come
snapshots	2890	5.80	1.1429	3937	--	--	snapshots
ausgewählten	2891	5.80	0.9897	4385	--	--	selected
auge	2892	5.80	1.2122	3285	2995	995	eye
angemeldet	2893	5.80	1.0498	668	--	--	account
warenkorb	2894	5.80	1.3401	344	--	--	cart
geschrieben	2895	5.80	1.0302	654	1029	1405	written
verstärkt	2896	5.80	0.9258	4864	--	2445	reinforced
kunden	2897	5.80	1.0302	375	1087	2030	customer
reform	2898	5.80	1.2289	--	--	2176	reform
all	2899	5.80	1.0102	425	114	581	All
erscheinen	2900	5.80	0.9258	2827	--	588	appear
recherche	2901	5.80	1.2289	4396	--	--	recherche
drive	2902	5.80	1.2289	--	3034	--	drive
gelehrten	2903	5.80	1.2122	--	--	2870	learned
every	2904	5.80	0.9035	--	623	--	every
würde	2905	5.80	1.1249	454	286	152	would
bewiesen	2906	5.80	1.0880	--	--	3409	proved
grand	2907	5.80	1.3248	2883	3563	--	grand
erstes	2908	5.80	1.1780	2899	2124	3908	first
szene	2909	5.80	1.0690	3594	--	3092	scene
beantworten	2910	5.80	0.8806	3573	--	4039	answer
suchergebnis	2911	5.80	1.2778	3118	--	--	suchergebnis
dach	2912	5.80	1.0302	4033	3629	--	roof
motor	2913	5.80	1.1429	1300	3684	--	motor
podcast	2914	5.80	1.2289	3782	1761	--	podcast
internetseiten	2915	5.80	1.0690	2388	--	--	internetseiten
figuren	2916	5.80	0.8571	4183	--	2161	figures
unserer	2917	5.80	1.0302	423	1238	284	our
contest	2918	5.80	1.0498	--	4937	--	contest
entschluß	2919	5.80	0.9035	--	--	5037	resolution
bildete	2920	5.80	0.8330	--	--	2576	formed
weather	2921	5.80	1.2122	--	3133	--	weather
sandra	2922	5.80	1.4142	4279	3506	--	sandra
simply	2923	5.80	1.1429	--	4305	--	simply
angefangen	2924	5.80	0.8330	--	3211	--	started
besuchte	2925	5.80	0.8330	2214	--	--	visited
ausgeführt	2926	5.80	1.0102	3735	--	1850	performed
hinweis	2927	5.80	1.0302	436	4354	1654	reference
käufer	2928	5.80	1.0690	1806	--	--	purchaser
erhalt	2929	5.80	1.0302	4112	--	--	preservation
mate	2930	5.80	1.1952	--	4498	--	mate
pariser	2931	5.80	1.2454	--	--	3299	Parisian
bachelor	2932	5.80	1.1952	4866	--	--	bachelor
Ägypten	2933	5.80	1.7379	3855	4260	4866	Egypt
diskutieren	2934	5.80	1.2122	2766	--	--	discuss
möglich	2935	5.80	1.0880	312	1244	230	feasible
dichters	2936	5.80	1.2617	--	--	3722	poet
kunde	2937	5.80	0.9035	1536	3415	4654	customer
entstehung	2938	5.80	0.8330	--	--	1115	formation
unternehmen	2939	5.80	1.0302	195	1388	490	business
ländern	2940	5.80	1.0302	1942	--	737	countries
babe	2941	5.80	1.5253	--	1892	--	babe
erwartungen	2942	5.80	1.0690	--	--	2941	expectations
draußen	2943	5.80	1.2936	--	1444	4979	out
schaue	2944	5.80	0.7559	--	2712	--	look
erkennbar	2945	5.80	0.7825	--	--	3004	recognizable
prince	2946	5.80	1.4286	--	5007	--	prince
inhalt	2947	5.80	0.8571	324	4611	646	content
roller	2948	5.80	1.0880	4962	4974	--	Scooter
erklärt	2949	5.80	0.7825	1784	2105	639	explained
nachrichten	2950	5.80	1.2289	238	931	2240	news
erhöhung	2951	5.80	1.3553	5048	--	2087	increase
betrachten	2952	5.80	0.9476	3367	--	1053	look at
fahrer	2953	5.80	1.0102	3167	--	--	driver
passende	2954	5.80	0.9476	2877	2031	--	appropriate
bestrebungen	2955	5.80	1.2122	--	--	2607	aspirations
aufenthalt	2956	5.80	0.9258	4910	--	3798	stay
pädagogik	2957	5.80	1.0498	--	--	3842	Pedagogy
ride	2958	5.80	0.9689	--	4871	--	ride
amerikaner	2959	5.80	1.3093	--	--	4151	americans
project	2960	5.78	1.0934	3259	1948	--	project
optische	2961	5.78	1.3293	5146	--	--	optical
hear	2962	5.78	1.0934	--	1230	--	Hear
charts	2963	5.78	1.2982	1170	4242	--	charts
heil	2964	5.78	1.4039	--	--	3841	healing
grossen	2965	5.78	1.0554	4399	--	1111	large
reviews	2966	5.78	1.0746	2620	--	--	reviews
bedeutende	2967	5.78	1.1301	--	--	2516	significant
knows	2968	5.78	1.1830	--	2428	--	Knows
gegenseitigen	2969	5.78	0.9957	--	--	3797	mutual
layout	2970	5.78	1.0359	4431	--	--	layout
erwarten	2971	5.78	1.0554	2707	2967	1230	expect
eigenschaft	2972	5.78	0.9538	--	--	2160	property
erinnert	2973	5.78	0.8640	--	3021	2089	recalls
hosen	2974	5.78	0.8873	4616	--	--	pants
wachsende	2975	5.78	1.1119	--	--	4679	growing
sms	2976	5.78	1.2337	1451	1565	--	sms
anzusehen	2977	5.78	0.7900	--	--	2585	view
zunehmend	2978	5.78	0.9538	5017	--	2385	increasingly
existenz	2979	5.78	1.4609	--	--	896	existence
kant	2980	5.78	1.2824	--	--	1044	edge
namen	2981	5.78	1.0160	714	1239	405	name
morgens	2982	5.78	1.2002	--	2381	5104	morning
eisenbahn	2983	5.78	1.1830	--	--	4245	train
element	2984	5.78	0.9538	3915	--	1601	element
achten	2985	5.78	1.2171	3168	--	3402	eighth
webdesign	2986	5.78	1.2664	1831	--	--	webdesign
architekten	2987	5.78	1.1301	4081	--	--	Architects
bürgerservice	2988	5.78	1.3138	3790	--	--	civil service
beschäftigten	2989	5.78	1.1830	--	--	3102	employed
download	2990	5.78	1.0359	304	779	--	download
belgien	2991	5.78	1.0554	1742	--	3817	belgium
eingerichtet	2992	5.78	1.0554	4721	--	3643	established
details	2993	5.78	0.9538	189	2649	4872	Details
absolut	2994	5.78	1.2002	2291	1810	2086	absolutely
chart	2995	5.78	0.9538	3495	--	--	chart
gesamtpunkte	2996	5.78	1.2002	3033	--	--	Total points
dienstleistung	2997	5.78	1.0746	2800	--	--	service
wind	2998	5.78	1.0554	2845	528	3918	wind
deserve	2999	5.78	1.3293	--	3677	--	deserve
franzosen	3000	5.78	1.2664	--	--	1974	french
verfügbarkeit	3001	5.78	1.2501	1043	--	--	Availability
ausgesprochen	3002	5.78	1.2824	--	--	1772	pronounced
fussball	3003	5.78	1.9091	3025	--	--	football
geographie	3004	5.78	1.4469	--	--	5002	geography
kreditkarte	3005	5.78	1.3138	2542	--	--	credit card
scheinen	3006	5.78	1.2664	--	--	1439	appear
erhielten	3007	5.78	0.8873	--	--	3013	received
stattfinden	3008	5.78	1.0160	--	--	3394	held
privater	3009	5.78	0.9322	4217	--	--	private
ewige	3010	5.78	1.3445	--	--	3905	eternal
epoche	3011	5.78	0.9957	--	--	2128	epoch
technik	3012	5.78	1.2664	500	2682	1193	technology
deiner	3013	5.78	1.0359	1597	1164	--	yours
#design	3014	5.78	1.4609	--	4862	--	# Design
blog	3015	5.78	1.1657	305	344	--	blog
schafft	3016	5.78	0.8873	4286	2163	3122	creates
near	3017	5.78	1.1119	--	4663	--	near
homepage	3018	5.78	0.9957	286	3087	--	homepage
comments	3019	5.78	0.9322	1918	--	--	comments
tune	3020	5.78	1.2337	--	3649	--	tune
umfassende	3021	5.78	1.0359	--	--	3337	comprehensive
rom	3022	5.78	1.5817	2436	4738	1098	rome
republik	3023	5.78	1.1119	1324	--	750	republic
semester	3024	5.78	0.9100	3530	--	--	semester
heimwerker	3025	5.78	1.4184	3000	--	--	handyman
heiligen	3026	5.78	1.6199	--	--	1326	hallow
studie	3027	5.78	1.2337	2171	2177	1857	study
american	3028	5.78	1.3293	2589	2347	2665	american
gespannt	3029	5.78	1.1830	--	1501	--	excited
kreis	3030	5.78	1.0554	1319	2641	1361	circular
einloggen	3031	5.78	0.9538	701	--	--	login
hose	3032	5.78	1.2824	--	2696	--	pants
beitragen	3033	5.78	1.0160	--	--	3458	contribute
lehren	3034	5.78	1.0359	--	--	2083	teaching
gewähren	3035	5.78	1.0746	--	--	3388	grant
eigenen	3036	5.78	0.8401	562	1337	235	own
reason	3037	5.78	1.1830	--	2109	--	reasonable
regensburg	3038	5.78	1.4184	3143	--	--	Regensburg
medium	3039	5.78	0.9957	3273	--	3547	medium
dollar	3040	5.78	1.0359	2785	2448	4008	dollar
körpers	3041	5.78	0.8873	--	--	2461	body
formen	3042	5.78	1.1119	2822	--	427	form
sozialdemokratie	3043	5.78	1.4609	--	--	3233	social democracy
philippinen	3044	5.78	1.5687	4806	--	--	philippines
herausgeber	3045	5.78	0.9957	4034	--	3813	publisher
model	3046	5.78	1.6073	3391	2637	--	model
vermittelt	3047	5.78	1.1301	4267	--	2631	mediated
erzählt	3048	5.78	0.7637	3897	3242	2307	told
behalten	3049	5.78	0.9322	3698	--	2922	remember
österreichische	3050	5.78	1.2501	--	--	2890	Austrian
deutschen	3051	5.78	1.2664	428	860	107	German
volumen	3052	5.78	1.0160	5120	--	--	volume
journal	3053	5.78	0.9322	3006	--	1905	journal
wolle	3054	5.78	1.1657	--	--	1812	would
zahlreiche	3055	5.78	0.8873	2117	--	1340	numerous
zitat	3056	5.78	1.0359	380	3547	--	quote
möchtest	3057	5.78	0.9100	4321	4504	--	want
grössere	3058	5.78	0.9957	--	--	3734	greater
realize	3059	5.78	1.1480	--	3898	--	realize
forum	3060	5.78	1.0359	89	1742	--	forum
sortiert	3061	5.78	0.9957	1771	--	--	sorted
digitale	3062	5.78	1.0554	1909	4363	--	digital
festnetz	3063	5.78	1.3138	4037	--	--	festnetz
wirkt	3064	5.78	0.8401	2781	4233	1424	acts
#münchen	3065	5.78	1.5425	--	3053	--	# Munich
lauf	3066	5.76	0.9806	4482	4235	4486	run
anschluß	3067	5.76	0.9161	--	--	2533	connection
größe	3068	5.76	1.0012	777	2206	1032	height
händen	3069	5.76	1.0412	--	--	2130	hands
regie	3070	5.76	0.9806	3389	--	--	governing
frankreichs	3071	5.76	1.3933	--	--	2632	france
erklären	3072	5.76	0.8466	2782	2973	859	explain
gegenwärtig	3073	5.76	1.1168	--	--	1870	currently
dimensionen	3074	5.76	1.2867	--	--	3439	dimensions
import	3075	5.76	0.8935	4667	--	--	import
talks	3076	5.76	1.0012	--	5086	--	talks
dabei	3077	5.76	1.0214	196	390	147	there
guide	3078	5.76	1.0412	2810	3830	--	guide
eva	3079	5.76	1.3180	3559	--	--	eva
bedeuten	3080	5.76	1.2216	--	--	2290	imply
videospiele	3081	5.76	1.5980	2758	--	--	video games
ergänzung	3082	5.76	0.8704	--	--	3087	addition
herbst	3083	5.76	1.3024	2225	--	2408	autumn
ausgewählte	3084	5.76	0.9596	3460	--	--	selected
lebte	3085	5.76	1.2048	--	--	3349	lived
sims	3086	5.76	1.5328	--	4784	--	sims
verschickt	3087	5.76	0.9806	4996	--	--	sent
zusammenstellung	3088	5.76	1.0012	--	--	4577	compilation
organizer	3089	5.76	1.2048	4155	--	--	organizer
männlichen	3090	5.76	0.9596	--	--	3478	male
bewohner	3091	5.76	0.8704	--	--	3329	population
preisen	3092	5.76	1.2216	3394	--	5059	prices
kalender	3093	5.76	1.0606	851	2516	--	calendar
on	3094	5.76	1.0606	249	47	411	on
erscheint	3095	5.76	1.1350	1819	4292	421	appears
cd	3096	5.76	1.3786	455	1126	--	cd
zeigen	3097	5.76	0.9381	712	1633	412	show
kauf	3098	5.76	1.0412	1238	2236	4052	purchase
revolution	3099	5.76	1.6971	4835	3855	609	revolution
inhalte	3100	5.76	0.9806	584	--	2790	content
kauft	3101	5.76	1.1528	--	2825	--	buys
finally	3102	5.76	1.2048	--	1270	--	finally
zertifikate	3103	5.76	1.3637	3529	--	--	certificates
geiler	3104	5.76	1.9853	--	2840	--	horny
dürfen	3105	5.76	0.8935	1214	1890	793	be allowed
eingetroffen	3106	5.76	0.9806	--	3217	--	Arrivals
daniel	3107	5.76	1.2545	1755	1296	--	daniel
checked	3108	5.76	0.9806	--	4253	--	checked
episode	3109	5.76	0.9806	--	1900	--	episode
volle	3110	5.76	1.0984	4583	4920	2177	full
mann	3111	5.76	1.1877	728	430	312	man
arena	3112	5.76	1.0984	3921	4349	--	arena
stützen	3113	5.76	1.0984	--	--	3558	support
einstellung	3114	5.76	1.0214	3049	--	1571	adjustment
platz	3115	5.76	0.9161	613	893	1060	space
bevölkerung	3116	5.76	0.9596	2637	--	531	population
reach	3117	5.76	1.3334	--	3624	--	reach
bedürfnisse	3118	5.76	1.0214	4881	--	2088	needs
mitarbeiter	3119	5.76	1.1704	739	2138	1321	employee
wassers	3120	5.76	1.1877	--	--	4867	water
berücksichtigung	3121	5.76	1.1168	3994	--	1552	consideration
gepostet	3122	5.76	1.3334	--	700	--	posted
klassischen	3123	5.76	1.1877	4957	--	2136	classical
kiel	3124	5.76	1.5460	2031	2931	--	keel
liberalismus	3125	5.76	1.1877	--	--	4459	liberalism
nederlands	3126	5.76	1.5460	4750	--	--	nederlands
historische	3127	5.76	0.9806	2838	--	1133	historical
fragt	3128	5.76	0.9381	5138	2246	2614	asks
pkw	3129	5.76	1.0214	2034	3219	--	car
south	3130	5.76	1.2216	5020	3544	--	south
website	3131	5.76	1.2216	463	1065	--	website
britische	3132	5.76	1.3024	--	--	3848	British
konsequent	3133	5.76	1.3486	--	--	4635	consistently
portfolio	3134	5.76	1.0606	4598	--	--	portfolio
definition	3135	5.76	1.2048	3353	--	1504	definition
angehörigen	3136	5.76	1.4223	--	--	2794	nationals
anteil	3137	5.76	1.1528	2173	--	904	share
tatsache	3138	5.76	1.2707	4634	--	761	fact
Überlieferung	3139	5.76	1.0412	--	--	4644	Tradition
empirischen	3140	5.76	1.0606	--	--	2283	empirical
heizen	3141	5.76	1.1877	--	3377	--	heat
mix	3142	5.76	1.0984	4243	1166	--	mix
historisch	3143	5.76	1.2707	--	--	1892	historically
besucht	3144	5.76	0.9381	2821	4623	5133	visited
papier	3145	5.76	0.9381	2509	--	2883	paper
rennen	3146	5.76	1.1528	4174	4317	--	race
meinungen	3147	5.76	0.8466	1198	--	3490	Opinions
erschienen	3148	5.76	1.0012	2618	4572	1567	published
train	3149	5.76	1.2048	--	4112	--	train
looks	3150	5.76	1.0797	--	975	--	looks
#mode	3151	5.76	1.6107	--	4847	--	# Fashion
sprecher	3152	5.76	1.1168	--	--	4090	speaker
wandel	3153	5.76	0.9806	--	--	1991	change
zuerst	3154	5.76	1.0606	749	2263	709	first
beschäftigen	3155	5.76	1.2382	--	--	3100	occupy
foundation	3156	5.76	1.0797	964	--	--	foundation
bahnhof	3157	5.74	1.1747	3271	1961	--	railway station
erlangen	3158	5.74	1.0063	3416	5141	2664	achieve
vorn	3159	5.74	0.8526	--	--	3485	forward
los	3160	5.74	1.3372	1098	267	1712	Go
steigen	3161	5.74	1.2257	--	4306	3807	increase
white	3162	5.74	1.2747	2601	1275	--	white
erklärungen	3163	5.74	0.9216	--	--	3396	Declarations
präsentieren	3164	5.74	0.9216	3203	--	--	present
abgeschlossen	3165	5.74	1.6264	3483	4940	2486	completed
genügend	3166	5.74	1.0063	--	--	2311	enough
praktikum	3167	5.74	1.1214	1985	3523	--	internship
doppelt	3168	5.74	1.0461	--	4693	4735	twice
finger	3169	5.74	1.0264	4740	2257	4446	finger
your	3170	5.74	1.0654	799	66	--	your
#hunde	3171	5.74	1.7001	--	4938	--	# Dogs
veröffentlicht	3172	5.74	0.8526	773	382	2371	published
mfg	3173	5.74	1.2586	2078	--	--	mfg
follower	3174	5.74	1.2090	--	644	--	Followers
worten	3175	5.74	1.1395	--	--	1048	answer
räume	3176	5.74	0.8992	4346	--	3455	space
being	3177	5.74	1.1031	--	843	--	being
lokales	3178	5.74	1.1031	3595	--	--	local
tausende	3179	5.74	1.2906	--	3883	--	thousands
charlie	3180	5.74	1.0063	--	3616	--	charlie
meistens	3181	5.74	0.6943	3643	2805	2294	mostly
#hannover	3182	5.74	1.3969	--	4759	--	# Hannover
bietet	3183	5.74	0.8526	513	1374	1164	offers
realen	3184	5.74	1.3063	--	--	2493	real
midnight	3185	5.74	1.2257	--	5032	--	midnight
versuche	3186	5.74	1.0063	3911	2896	966	try
place	3187	5.74	1.0654	4783	1671	--	place
düsseldorf	3188	5.74	1.5754	684	1082	3010	Dusseldorf
westdeutschen	3189	5.74	1.3822	--	--	3831	West German
entwurf	3190	5.74	0.8526	4198	--	1628	outline
aktionen	3191	5.74	1.2090	1744	--	4078	actions
asien	3192	5.74	1.7120	3451	--	--	asia
sony	3193	5.74	1.2906	640	1448	--	sony
beteiligung	3194	5.74	1.1572	4232	--	2322	participation
unlocked	3195	5.74	1.1920	--	2948	--	unlocked
engineering	3196	5.74	1.4259	3804	--	--	engineering
deutlich	3197	5.74	0.8526	1023	3039	336	clearly
vielzahl	3198	5.74	0.8762	3793	--	3551	variety
year	3199	5.74	1.0654	4139	205	--	year
will	3200	5.74	1.3524	315	58	212	wants
Überlegungen	3201	5.74	1.1031	--	--	1642	Considerations
schauen	3202	5.74	0.9435	1987	927	--	look
dito	3203	5.74	1.1747	--	4560	--	ditto
steigt	3204	5.74	1.1214	4117	2212	3253	increases
beinhaltet	3205	5.74	0.8992	3879	--	--	includes
tag	3206	5.74	1.3063	226	181	570	tag
resultate	3207	5.74	1.1747	--	--	2405	Results
reaktionen	3208	5.74	0.8992	--	--	3515	reactions
stiefel	3209	5.74	1.0264	--	3559	--	boots
besitzt	3210	5.74	1.0063	3071	--	1271	has
durchführen	3211	5.74	0.9858	4870	--	--	carry out
ohren	3212	5.74	0.9649	--	3965	--	ears
mitglieder	3213	5.74	0.9435	419	4279	703	members
wort	3214	5.74	0.9858	1112	1219	387	word
she	3215	5.74	1.1747	--	302	--	she
Ökonomie	3216	5.74	1.1920	--	--	3464	Economy
group	3217	5.74	1.2423	1278	1440	--	group
lüftung	3218	5.74	1.1572	--	2729	--	ventilation
verwendung	3219	5.74	0.8033	1263	--	1047	use
#studentenjobs	3220	5.74	1.6264	--	2790	--	Student # jobs
cologne	3221	5.74	1.4115	--	4795	--	cologne
normalen	3222	5.74	1.0654	3571	--	2327	normal
wurzel	3223	5.74	1.2747	--	--	3880	root
anschluss	3224	5.74	0.8992	2134	--	--	connection
gleichsam	3225	5.74	0.9435	--	--	1442	as it
news	3226	5.74	1.2090	126	266	--	news
denk	3227	5.74	1.1214	--	1856	--	thinking
präsidenten	3228	5.74	1.0063	--	--	2422	president
ohr	3229	5.74	1.2090	--	4568	--	ear
#schweiz	3230	5.74	1.3969	--	1176	--	# Switzerland
lastminute	3231	5.74	1.5884	--	1918	--	last minute
views	3232	5.74	1.3372	2650	--	--	views
stattfindet	3233	5.74	1.0844	--	--	4662	occurs
unendlichen	3234	5.74	1.3524	--	--	4101	infinite
spannung	3235	5.74	1.4542	3925	--	2208	voltage
herunterladen	3236	5.74	1.3372	2064	--	--	Download
seminar	3237	5.74	1.1214	2419	4017	--	seminar
wii	3238	5.74	1.3372	2548	2693	--	wii
telekommunikation	3239	5.74	1.7474	2071	--	--	telecommunications
verfassung	3240	5.74	1.1031	--	--	913	constitutional
fortgesetzt	3241	5.74	0.8992	--	--	4969	continuing
vorbereitung	3242	5.74	1.0654	3093	--	2196	preparedness
meines	3243	5.74	1.1920	3410	2021	1737	my
koffer	3244	5.74	0.9858	--	4984	--	cases
vereine	3245	5.74	1.0063	1614	--	4381	clubs
denkst	3246	5.74	0.9649	--	2839	--	think
veröffentlichen	3247	5.74	1.0654	1686	--	--	release
netzwerke	3248	5.74	1.1747	2754	--	--	networks
reale	3249	5.74	0.6642	--	--	3350	real
reply	3250	5.74	1.0461	3761	2772	--	reply
listeners	3251	5.74	0.8033	--	4004	--	listeners
erkannte	3252	5.74	0.8526	--	--	3282	recognized
sechziger	3253	5.74	1.4682	--	--	5055	sixties
auffassung	3254	5.74	0.9435	--	--	608	conception
beschreibt	3255	5.74	1.1572	5107	--	2587	describes
step	3256	5.74	1.2090	--	4251	--	step
entscheidung	3257	5.74	0.9435	1636	2963	692	decision
läuft	3258	5.74	0.9858	1332	315	3693	runs
erzeugnisse	3259	5.74	1.0461	--	--	4216	products
