Word	Havg	StDev	FreqListRank	TwitterRank	translation
그날	5228	5.30	0.7071	--	1576	That
육체와	5229	5.30	1.0546	2067	--	Physical and
트레이시의	5230	5.30	0.7626	3344	--	Tracy
들자구	5231	5.30	0.8144	4711	--	Deulja nine
xD	5232	5.30	0.8864	--	5457	xD
하다	5233	5.30	0.7071	962	1157	Make
아참	5234	5.30	0.7626	--	4474	Oh
라마의	5235	5.30	0.7626	706	--	Lama
맞으면	5236	5.30	1.1294	3716	--	Correct
폰으로	5237	5.30	0.8864	--	2819	Phone
2010년	5238	5.30	0.9742	--	5404	2010
어서요	5239	5.30	0.8864	1818	--	Come on.
귀	5240	5.30	0.6468	--	2865	Ear
결론은	5241	5.30	0.7071	--	2548	The bottom line is that
봐	5242	5.30	0.7071	--	1281	Look
한판	5243	5.30	1.2817	2027	5468	Bout
한장	5244	5.30	0.6145	--	5413	Single
나올	5245	5.30	0.6776	4375	1965	Out
가공할	5246	5.30	1.0546	4481	--	Machining
거기다	5247	5.30	0.9949	--	4347	Plus
배포	5248	5.30	0.8631	1734	--	Distributed
바꾸는	5249	5.30	0.8144	3990	4327	Change
미드겔	5250	5.30	0.6776	4467	--	Mid-gel
앤은	5251	5.30	0.5440	653	--	And the
비를	5252	5.30	0.8391	4775	--	Rain
먹일	5253	5.30	0.7626	4212	--	Feed
초	5254	5.30	0.6776	--	3616	Second
터를	5255	5.30	0.7890	2399	--	Data to
등을	5256	5.30	0.5803	--	1470	And
가끔은	5257	5.30	0.7071	--	2545	Sometimes
지내는	5258	5.30	0.9313	2211	--	REST
파일을	5259	5.30	0.6145	2868	--	Files
공공	5260	5.30	0.7071	3249	--	Public
RT해주시는	5261	5.30	0.7890	--	3755	RT haejusi the
있었나요	5262	5.30	0.7890	832	--	Did
등등	5263	5.30	0.6468	--	1590	Etc.
2011년	5264	5.30	0.9091	--	211	2011
그랬나요	5265	5.30	0.8144	2012	--	Did you
들을	5266	5.30	0.5803	2646	2711	That
임무는	5267	5.30	0.8144	5176	--	Mission
넌	5268	5.30	0.7890	--	160	You
버스에서	5269	5.30	0.8631	--	5029	Bus
들었는데	5270	5.30	0.7071	1910	3218	I heard
변호사	5271	5.30	1.0546	--	3760	Lawyer
작업	5272	5.30	0.7890	3083	6104	Work
수도있습니다	5273	5.30	0.8391	1837	--	You can also
뜻이죠	5274	5.30	0.6145	2331	--	Mean
바	5275	5.30	0.6468	--	3195	Bar
are	5276	5.30	0.5051	--	633	are
문자로	5277	5.30	0.6145	--	5903	Characters
RT하면	5278	5.30	0.7071	--	1620	The RT
여길	5279	5.30	0.5803	639	--	Here
SM	5280	5.30	1.0351	--	5158	SM
모니터	5281	5.30	0.7354	1340	6271	Monitor
위치를	5282	5.30	0.9313	--	2702	Location
전북	5283	5.30	0.9091	--	5428	Jeonbuk
날려	5284	5.30	1.0351	3481	--	Blow
몇시로	5285	5.30	0.7071	3822	--	What time
줘	5286	5.30	0.9742	--	2828	Give
방송은	5287	5.30	0.7626	4780	--	Broadcasting
있었습니다	5288	5.30	0.8144	2064	3654	Was
계정을	5289	5.30	0.6468	--	2619	Account
아마도	5290	5.30	0.8391	259	1414	Likely
물에	5291	5.30	0.8144	--	5140	Water
바라	5292	5.30	0.5440	1746	--	Look
말했지	5293	5.30	0.7626	3025	--	Said
종이	5294	5.30	0.6468	1730	--	Paper
14일	5295	5.30	0.7071	--	2606	14 days
테이블에는	5296	5.30	0.6776	2172	--	Table contains the
섹스할땐	5297	5.30	1.4463	3802	--	When I want to have sex
위로	5298	5.30	1.1294	4608	3065	Comfort
발을	5299	5.30	0.7626	--	5496	To the
프리실라	5300	5.28	0.4965	3858	--	Priscilla
있는거지	5301	5.28	0.9485	4295	--	Beggars
세상에	5302	5.28	1.1787	118	640	Oh my God
la	5303	5.28	0.6713	--	3939	la
웅	5304	5.28	0.7010	--	333	Grandiosity
투	5305	5.28	0.7010	--	5949	Two
언제	5306	5.28	0.7835	354	207	When
물어보니	5307	5.28	0.7010	2741	--	Asking me
동국대	5308	5.28	0.8581	--	6238	Dongguk
선	5309	5.28	1.0110	--	3231	Line
약간의	5310	5.28	0.6713	912	--	Some
RT를	5311	5.28	0.9267	--	2142	RT to
로사리오	5312	5.28	0.5729	3629	--	Rosary
산드라	5313	5.28	0.6402	2085	--	Sandra
보겠지	5314	5.28	0.8581	5238	--	Shall see
머리에	5315	5.28	0.8091	2806	2901	Head
엘리엇씨가	5316	5.28	0.6074	794	--	Mr. Elliott
11일	5317	5.28	0.8340	--	4344	11 days
학생인권조례	5318	5.28	1.4291	--	3888	Student Rights Ordinance
일생을	5319	5.28	1.2296	4326	--	Life
배에	5320	5.28	0.8581	5229	--	Times
And	5321	5.28	0.6713	--	4187	And
관계에	5322	5.28	0.6713	2899	--	Relationship
보다가	5323	5.28	0.6713	--	1944	Than the
일했다	5324	5.28	1.1613	2972	--	Worked
장소에서	5325	5.28	0.6713	917	--	Place
자매님의	5326	5.28	1.1256	3649	--	Sister of
학원에서	5327	5.28	0.9267	--	5767	Academy of
질문	5328	5.28	0.7570	1349	3640	Query
같은데	5329	5.28	0.7010	281	367	Looks
일도	5330	5.28	0.8091	--	1953	Thing
방법이	5331	5.28	0.7010	623	2167	How to
정수	5332	5.28	0.6713	3253	--	Integer
한달	5333	5.28	0.6402	--	3504	Month
보내	5334	5.28	0.7296	1663	2349	Send
그러니까	5335	5.28	1.0698	214	414	So
있구만	5336	5.28	0.8340	1644	--	Bob.
내내	5337	5.28	0.8091	657	1910	Throughout
[이벤토리	5338	5.28	0.7835	--	5777	[Event storage
남아	5339	5.28	0.8816	2312	3928	South
타	5340	5.28	1.0110	--	5261	Other
헿	5341	5.28	1.1436	--	2144	Het
맞추러	5342	5.28	0.6402	2616	--	Picking the
담주	5343	5.28	1.0698	--	3966	Damju
취사병	5344	5.28	1.0110	5047	--	Cook.
a	5345	5.28	0.6713	--	147	a
생긴	5346	5.28	0.7835	969	2183	Caused
봤겠지	5347	5.28	1.0110	5389	--	You know that.
넣으면	5348	5.28	0.7296	--	5652	Put
했을까	5349	5.28	0.8091	2437	--	Did
그럴꺼다	5350	5.28	0.7570	4119	--	Well, sure it
표정이	5351	5.28	1.0110	--	4597	Expression
테이블담당으로	5352	5.28	0.6402	2176	--	In charge of the table
4명	5353	5.28	0.6074	--	5688	4 people
수준	5354	5.28	0.7835	--	4556	Level
고로	5355	5.28	0.6074	--	3752	Blast furnace
낸	5356	5.28	0.7570	--	3022	Out
버스정거장에서	5357	5.28	0.7010	2227	--	Bus stop
말하	5358	5.28	0.7570	1819	--	Said
먹니	5359	5.28	0.8091	5137	--	You eat
글이	5360	5.28	0.6074	--	1558	Post this
등에	5361	5.28	0.5729	--	2978	And
따라	5362	5.28	0.7296	980	461	According to
요섭오빠	5363	5.28	1.0698	--	4274	Brother yoseop
나오게	5364	5.28	0.6074	3771	--	Come out
돌아왔을	5365	5.28	0.8816	2891	--	Return
윗칸	5366	5.28	0.7296	4708	--	Shelf
하루도	5367	5.28	0.7010	--	2360	A day
행크	5368	5.28	0.7570	239	--	Hank
평해	5369	5.28	0.8581	1354	--	Fair
나오고	5370	5.28	0.6713	2363	1902	Out
감독	5371	5.28	0.6402	--	1983	Supervision
or	5372	5.28	0.7296	--	1575	or
대신	5373	5.28	0.8091	487	507	Instead of
사실상	5374	5.28	0.7570	--	2294	Virtually
제이드	5375	5.28	0.5360	3434	--	Jade
겠소	5376	5.28	0.6402	3688	--	I'll
먹어달래	5377	5.28	0.9044	5167	--	Says Eat
찾는	5378	5.28	0.7296	1892	3666	Looking
영향을	5379	5.28	0.7835	--	3189	Impact
걸어가야	5380	5.28	0.7835	4880	--	Walk
화요일	5381	5.28	0.7010	--	5076	Tuesday
코	5382	5.28	0.6074	--	3392	Nose
인가	5383	5.28	0.8091	--	3089	Is
때까지	5384	5.28	0.7570	1305	1890	Until
종류	5385	5.28	0.8091	1389	--	Kind
있기	5386	5.28	0.7010	3216	2221	It
30일	5387	5.28	0.7835	--	2248	30 days
멘션은	5388	5.28	0.7570	--	5577	Mentions the
바꾸면	5389	5.28	1.0309	--	5025	Change
글고	5390	5.28	0.7835	--	2810	Geulgo
가격을	5391	5.28	0.6713	3427	--	Prices
어떤	5392	5.28	0.6402	37	130	Any
농장에서만	5393	5.28	0.7570	4328	--	Only farm
8시	5394	5.28	0.5360	--	1644	8:00
5일	5395	5.28	0.6402	--	2159	5 days
yg	5396	5.28	0.7835	--	4876	yg
또다시	5397	5.28	1.0110	--	2647	Again
때의	5398	5.28	0.6713	--	5942	When the
현	5399	5.28	0.7296	--	2102	String
같군	5400	5.28	0.6713	3182	--	Looks like
대통령을	5401	5.28	1.0698	--	2480	President
수레면	5402	5.28	0.6402	3323	--	Surface floats
붙어	5403	5.28	0.7570	2742	--	With
며칠	5404	5.28	0.8340	--	3409	A few days
목소리가	5405	5.28	0.6402	--	1666	Voice
나면	5406	5.28	0.6074	1718	2257	After
10분을	5407	5.28	0.7296	--	5549	10 minutes
댓글로	5408	5.28	0.6713	2248	--	Comments by
각	5409	5.28	0.7296	--	2320	Each
소위	5410	5.28	0.7010	--	5460	So-called
해다면	5411	5.28	0.7296	3861	--	Face, let me
그러면서도	5412	5.28	0.9267	2544	--	Yet
대구	5413	5.28	0.8340	--	1055	Cod
확산	5414	5.28	1.2129	--	4150	Diffusion
이제	5415	5.28	0.6402	57	28	Now
그것에	5416	5.28	0.6074	360	--	It
겨울은	5417	5.28	1.1959	--	6096	Winter
시점에서	5418	5.28	0.7296	2896	--	At the time of
2분께	5419	5.28	0.6713	--	2313	2 Him
떠놓은	5420	5.28	0.7835	3885	--	Embroidered leaves
옆에	5421	5.28	1.0309	1270	749	Next to
이래서	5422	5.28	0.8340	--	1493	This is why
반응이	5423	5.28	0.6402	--	3164	Reaction
2011년도	5424	5.28	0.8581	--	4724	2011
만든	5425	5.28	0.6074	1140	402	Made
관해	5426	5.28	0.6074	1251	--	About
가격이	5427	5.28	0.9267	--	4593	Price
꿨어요	5428	5.28	0.8340	3613	--	I awful
생각만	5429	5.28	0.9044	2760	5644	I only
B1A4	5430	5.28	0.9485	--	4527	B1A4
조금은	5431	5.28	0.8581	3678	3394	A little bit
중에	5432	5.28	0.5729	627	732	During the
있다니	5433	5.28	0.6402	--	4992	'm
링크	5434	5.28	0.6402	--	2304	Link
돌아갈	5435	5.28	0.9906	1795	--	Back
파일	5436	5.28	0.6713	--	4263	File
기억해봐	5437	5.28	0.9267	4316	--	Remember ...
하나은행	5438	5.28	0.8581	--	1481	One bank
물건을	5439	5.28	0.7570	1356	--	Stuff
담겨있긴	5440	5.28	0.6074	4450	--	Contained itgin
자막팀	5441	5.28	0.8581	1733	--	Subtitle Team
이른	5442	5.28	0.8581	--	5953	Early
순식간에	5443	5.28	0.8816	--	5946	In a flash
말해봐	5444	5.28	0.7010	1159	--	Say
말할	5445	5.28	0.7835	254	2228	Say
거에요	5446	5.28	0.6074	373	2490	'll
대해서	5447	5.28	0.7010	548	1137	About
불러서	5448	5.28	0.8091	4312	6132	Calling
불리고	5449	5.28	0.7010	4143	--	Called
해서	5450	5.28	0.6074	432	243	The
데이비스	5451	5.28	0.6713	5322	--	Davis
계기로	5452	5.28	0.8581	--	6082	Triggered by
실제	5453	5.28	0.7570	3682	1654	The actual
나능	5454	5.28	0.8091	--	3459	Naneung
진이	5455	5.28	0.6713	2524	--	Jean
수정	5456	5.28	0.9044	1894	5552	Crystal
옛날에	5457	5.28	0.7570	--	2870	Long ago
been	5458	5.28	0.6713	--	6200	been
옆에서	5459	5.28	0.6713	--	1686	Next to
#Tistory	5460	5.28	0.8816	--	1655	# Tistory
되잖아요	5461	5.28	0.8340	3541	--	Are not we
타임라인에	5462	5.26	0.6328	--	3068	Timeline
할때	5463	5.26	0.7775	--	2444	When
루이	5464	5.26	0.6943	722	--	Louis
있었어	5465	5.26	0.7231	417	3876	I was
어디있어	5466	5.26	0.8033	1339	--	Where is it
쳐다	5467	5.26	0.6642	3713	--	Look at
조각에	5468	5.26	0.7231	4590	--	Pieces
의사와	5469	5.26	1.0844	2840	--	Doctor
샀는데	5470	5.26	0.8283	--	5115	Bought
프란시스한테	5471	5.26	0.4870	3565	--	Francis I
2012년도	5472	5.26	1.1572	--	4340	2012 year
일들이	5473	5.26	0.7508	--	4146	Things
프레드릭	5474	5.26	0.5997	319	--	Frederick
여긴	5475	5.26	0.7775	485	1149	This is
들어보신	5476	5.26	0.7508	3983	--	You heard
교수가	5477	5.26	0.9435	--	6169	Professor
지하철	5478	5.26	1.1572	--	1415	Subway
광고	5479	5.26	0.9858	--	1190	Advertising
전령이오	5480	5.26	0.9649	5051	--	Lo messenger
﻿RT	5481	5.26	1.0264	--	1	RT
에디	5482	5.26	0.5272	881	--	Eddie
선팔합니다	5483	5.26	1.1920	--	3656	Seonpal the
젠틀벳에서	5484	5.26	0.6642	--	574	Gentle on bed
장소를	5485	5.26	0.7508	1352	--	Place
이들이	5486	5.26	0.8283	--	2744	They
났던	5487	5.26	0.7508	4372	--	Over,
카드를	5488	5.26	0.8762	1044	5219	Cards
관련된	5489	5.26	0.7775	--	3184	Relevant
So	5490	5.26	0.7775	--	3740	So
전해	5491	5.26	0.6328	1703	--	Electrolytic
수있다	5492	5.26	0.6943	841	--	Can be
말한	5493	5.26	0.6328	--	2667	Said
연락이	5494	5.26	0.7775	--	4754	Contact the
보긴	5495	5.26	0.6328	4564	--	I've seen
그동안	5496	5.26	0.7775	4046	867	Been
살기	5497	5.26	1.3969	3008	3831	Living
#mediadaum	5498	5.26	0.6943	--	2655	# Mediadaum
서명	5499	5.26	0.8283	--	2122	Signature
경우도	5500	5.26	0.9216	--	5860	Cases
자꾸	5501	5.26	0.9216	2604	194	Fast
RT부탁	5502	5.26	0.7508	--	5636	Please RT
명	5503	5.26	0.6642	--	3167	Persons
듣지	5504	5.26	0.8762	1145	5928	Listen
되니까	5505	5.26	0.7508	--	3798	Gets
vs	5506	5.26	0.7775	--	1377	vs
unlocked	5507	5.26	1.1572	--	5938	unlocked
RT에	5508	5.26	0.8762	--	5961	RT on
여기까지	5509	5.26	0.8033	2525	5275	Here
정도가	5510	5.26	1.0461	4373	5415	Degree
보내더라	5511	5.26	0.7508	2719	--	Send unto
잠깐	5512	5.26	0.8526	138	562	Awhile
가셔서	5513	5.26	0.8033	--	6182	Go
주인이	5514	5.26	0.9858	--	5127	Owner
Kr	5515	5.26	1.0063	--	4604	Kr
날로	5516	5.26	1.0063	2310	--	Day
어디로	5517	5.26	0.8033	645	1445	Where
어려서부터	5518	5.26	0.8992	3981	--	From an early age
코가	5519	5.26	0.6943	--	5510	Nose
든	5520	5.26	0.5997	--	3237	All
코드	5521	5.26	0.8992	3152	--	Cord
시타의	5522	5.26	0.6943	1905	--	Sita's
다리를	5523	5.26	0.8283	1059	--	Bridge
하던	5524	5.26	0.8283	3741	2061	Was
마냥	5525	5.26	0.7775	--	4218	Magna
매주	5526	5.26	1.1214	3113	923	Each week
기다렸다	5527	5.26	1.0844	3177	--	Wait
앉아서	5528	5.26	0.8526	890	2358	Sit
바스로	5529	5.26	0.5646	2431	--	Bath to
있잖아	5530	5.26	0.6642	340	3062	You know
담장	5531	5.26	0.7231	5025	--	Fence
한거야	5532	5.26	0.7231	1932	--	Did
이	5533	5.26	0.8033	--	15	This
그것의	5534	5.26	0.9216	1978	--	Its
수있는가	5535	5.26	0.8762	3244	--	You can do
분의	5536	5.26	0.8526	2075	4622	Minutes of the
아르바이트	5537	5.26	1.0844	--	5444	Part time
돌아올	5538	5.26	0.7775	1958	--	Return
개인의	5539	5.26	0.8033	--	3680	Personal
만약에	5540	5.26	0.8033	1453	5664	If the
가지기	5541	5.26	0.8526	3779	--	Stand
때에요	5542	5.26	0.6943	2446	--	When yo
정도의	5543	5.26	0.5646	2232	3261	Degree of
오로지	5544	5.26	0.8033	--	3968	Entirely
서류	5545	5.26	1.1214	1769	--	Documents
종을	5546	5.26	0.9216	2069	--	Species
3위	5547	5.26	1.0461	--	4863	3rd
주인님	5548	5.26	1.3219	--	5997	Master
일어나지	5549	5.26	0.8033	1465	--	Happen
말해	5550	5.26	0.8992	349	2784	Tell
속에서	5551	5.26	0.9649	2276	1751	In
알	5552	5.26	0.8283	--	671	Egg
정신을	5553	5.26	0.8526	--	2883	Spirit
해면	5554	5.26	0.5646	2391	--	Sponge
했을	5555	5.26	0.6642	--	5054	When
세리나는	5556	5.26	0.5646	813	--	Serena
기	5557	5.26	0.8762	--	3469	Period
땐	5558	5.26	0.7508	--	1269	When I
그렇다면	5559	5.26	0.6943	3082	1478	Then
때때로	5560	5.26	0.6943	885	--	Sometimes
2012년이	5561	5.26	1.1395	--	6153	2012,
비스트의	5562	5.26	0.8283	--	4915	BEAST
했으니	5563	5.26	0.8033	--	6107	Haeteuni
왔을땐	5564	5.26	0.6642	3997	--	When I came
대전	5565	5.26	0.9649	3457	2355	Great War
확인했나	5566	5.26	0.8283	5095	--	Did you check
여기	5567	5.26	0.8033	30	427	This place
성적	5568	5.26	0.9649	--	3249	Sexual
다니지	5569	5.26	0.9216	4570	--	Attend
앉게	5570	5.26	0.7231	4699	--	Sit
올까	5571	5.26	0.9435	2441	--	Could come
is	5572	5.26	0.6328	--	179	is
어느정도	5573	5.26	0.6642	--	3484	Somewhat
2시	5574	5.26	0.7508	--	2782	2:00
어빠	5575	5.26	1.1214	--	4669	Eoppa
저보다	5576	5.26	0.6328	--	4282	Than me.
염소	5577	5.26	0.8526	1767	--	Chlorine
일어나	5578	5.26	0.8762	948	3039	Wake up
것	5579	5.26	0.6642	--	36	That
사방에	5580	5.26	1.0063	1538	--	Everywhere
시타를	5581	5.26	0.7231	705	--	Sita and
집에가곤	5582	5.26	0.6328	4318	--	Used to go home
마크처럼	5583	5.26	0.6328	4649	--	Mark as
블락비	5584	5.26	0.9216	--	4307	Block non-
배짱이	5585	5.26	1.0844	1489	--	Balls
하는데	5586	5.26	0.8526	470	262	To
인디안들한테도	5587	5.26	0.7775	3991	--	Anyone Indians
때로는	5588	5.26	0.6642	3276	5696	Sometimes
내는	5589	5.26	0.7508	--	2474	Out
내용	5590	5.26	0.5646	--	1607	Contents
w	5591	5.26	0.7775	--	4766	w
사연	5592	5.26	0.9858	5379	--	Story
하여	5593	5.26	0.8283	--	3491	The
하는게	5594	5.26	0.6642	--	1290	'd
간다	5595	5.26	1.2257	615	1393	Go
있었다는	5596	5.26	0.6943	2759	--	Was
묻는	5597	5.26	0.6943	--	5741	Asked
옆	5598	5.26	0.6328	--	4841	Side
팔로하고	5599	5.26	0.9216	--	4057	Following the
봤단거죠	5600	5.26	0.9858	4349	--	I saw him
등의	5601	5.26	0.5997	--	1656	Etc.
하려고	5602	5.26	0.6642	--	1989	Try
있었다	5603	5.26	0.8762	1201	1139	Was
들고	5604	5.26	0.8526	649	776	Carrying
인도	5605	5.26	1.1920	1843	--	India
잠도	5606	5.26	0.9649	--	3441	Sleep
벌어	5607	5.26	0.8526	1992	--	Going
#NewBreedStarJayPark	5608	5.26	0.9858	--	6306	# NewBreedStarJayPark
나오면	5609	5.26	0.5272	4162	1102	Comes
장소	5610	5.26	0.7775	2946	5612	Place
#nowplaying	5611	5.26	1.0461	--	1244	# Nowplaying
QT	5612	5.26	0.9649	--	445	QT
목	5613	5.26	0.5646	--	2409	Neck
계정이	5614	5.26	1.0461	--	4217	Account
RT한	5615	5.26	0.7775	--	5239	By RT
사는	5616	5.26	1.1395	1117	494	Living
해경	5617	5.26	0.8992	--	5681	Coast Guard
말했듯이	5618	5.26	0.8033	3744	--	Said
월	5619	5.26	0.7775	--	4072	Month
찰스	5620	5.26	0.6328	123	--	Charles
개월	5621	5.26	0.7231	824	--	Months
하셔야	5622	5.26	0.7508	3812	--	Be
힘으로	5623	5.26	0.9858	--	3375	Force
가게에	5624	5.26	0.7775	1855	--	Shop
들면	5625	5.26	0.6943	--	5772	Example
3번	5626	5.26	0.6642	--	4173	3
하나만	5627	5.26	0.7508	--	1511	One
딸수있겠어	5628	5.26	1.1395	4472	--	Squeeze ttalsu
하아	5629	5.26	1.3063	--	1087	Ha
광주	5630	5.26	1.0063	--	3192	Guangzhou
있을지	5631	5.26	0.8762	--	4284	Whether
몇몇	5632	5.26	0.5997	--	3322	Some
기록을	5633	5.26	0.6943	2692	--	Records
번호	5634	5.26	0.9216	3072	2543	Number
준형오빠	5635	5.24	0.6869	--	5402	Jun-brother
차례구	5636	5.24	0.5175	5341	--	Nine times
대령입니다	5637	5.24	1.1168	2495	--	Colonel
엘리엇	5638	5.24	0.5911	498	--	Elliott
알란	5639	5.24	0.8221	874	--	Alan
9일	5640	5.24	0.6247	--	3817	9 days
내일까진	5641	5.24	0.7440	3815	--	Until tomorrow
배터리	5642	5.24	0.6869	--	2597	Battery
요거	5643	5.24	0.7160	--	5330	Yorker
나왔으니	5644	5.24	0.7160	2603	--	've Came
머스그로브	5645	5.24	0.6869	494	--	Plymouth Grove
It's	5646	5.24	0.5911	--	3095	It's
해리	5647	5.24	0.9596	671	--	Harry
3일	5648	5.24	0.6247	--	2871	3 days
문득	5649	5.24	0.6247	--	2417	Suddenly
1년	5650	5.24	0.8704	--	1033	1 year
거리	5651	5.24	0.7160	--	5950	Distance
또는	5652	5.24	0.4764	326	937	Or
중입니다	5653	5.24	0.6565	--	2136	It is in
트레이시	5654	5.24	0.7709	710	--	Tracy
감독님	5655	5.24	0.7709	--	5707	Coach
제이크입니다	5656	5.24	0.5911	3093	--	Jake is
순간에	5657	5.24	0.6869	--	6258	At the moment
섹스할때도	5658	5.24	1.4507	3796	--	Even when sex
그렇다니까	5659	5.24	0.8466	3951	--	That's right.
관련해	5660	5.24	0.4764	--	3078	Respect
3시	5661	5.24	0.5175	--	3591	3:00
his	5662	5.24	0.6565	--	4914	his
헨리에타	5663	5.24	0.7709	1191	--	Henrietta
조나단이	5664	5.24	0.5175	2772	--	Jonathan
영수증	5665	5.24	0.5175	--	4721	Receipt
돌아와서	5666	5.24	0.7160	2895	--	Back
등으로	5667	5.24	0.5175	--	4784	Etc.
하신	5668	5.24	0.6869	--	2242	You
우앙	5669	5.24	1.5328	--	4835	Wooang
묻고	5670	5.24	0.7709	--	5602	Ask
누구	5671	5.24	0.6247	215	687	Who
기세	5672	5.24	0.9806	--	4777	Momentum
제임스	5673	5.24	0.7160	1203	--	James
데이브	5674	5.24	0.5555	1926	--	Dave
지금껏	5675	5.24	0.8221	4755	--	Ever
이사	5676	5.24	0.9381	3337	--	Director
indian	5677	5.24	0.8221	1105	--	indian
스미더스가	5678	5.24	0.6869	5231	--	Smithers is
어머나	5679	5.24	1.3024	--	6206	Oh
들어가	5680	5.24	0.6869	438	2972	Into
자넨	5681	5.24	0.7969	2340	--	You
넘어서	5682	5.24	0.8935	--	4290	Beyond
일단	5683	5.24	0.7160	1162	157	Once
핳	5684	5.24	1.0984	--	3670	Hat
있거든요	5685	5.24	0.8704	1445	--	've Got
알아보려나	5686	5.24	0.7160	5233	--	Learn boryeona
11시	5687	5.24	0.8221	--	1282	11:00
갑	5688	5.24	1.2382	--	2495	The former
일정이	5689	5.24	0.5911	3590	--	Schedule
부녀를	5690	5.24	1.0214	4911	--	Father and daughter to
무엇을	5691	5.24	0.5911	519	1358	What
5분을	5692	5.24	0.7160	--	3181	5 minutes
주에	5693	5.24	0.6565	968	--	Week
주위	5694	5.24	1.0412	3087	--	Surroundings
자매님을	5695	5.24	1.1704	3617	--	Sister to
입안으로	5696	5.24	0.8935	4630	--	The mouth of
cont	5697	5.24	0.5911	--	107	cont
50명	5698	5.24	0.9161	--	3597	50 people
엠비씨	5699	5.24	1.2545	--	3457	Embissi
엘리엇씨입니다	5700	5.24	0.6565	2558	--	Mr. Elliott
year	5701	5.24	0.9596	--	2201	year
개가	5702	5.24	1.0412	3919	3721	Dog
라인에	5703	5.24	0.5555	2993	--	Line
했소	5704	5.24	0.8466	2743	--	Served
자네들	5705	5.24	0.8466	4798	--	You are
현장으로	5706	5.24	1.0984	--	1859	Scene
따라가	5707	5.24	0.7440	5180	--	Follow
1월	5708	5.24	1.1168	--	585	January
그간	5709	5.24	0.6247	1598	--	Whilst
찾았는지	5710	5.24	0.6869	3013	--	've Got
말하길	5711	5.24	0.7440	737	--	Said
외치면서	5712	5.24	1.0606	4407	--	Shouting
쓰는데	5713	5.24	0.7969	--	6185	Writing
수있을	5714	5.24	0.6565	3430	--	Be
31일	5715	5.24	0.8935	--	2168	31 days
즉각	5716	5.24	0.9596	5031	3647	Immediately
듯	5717	5.24	0.6869	--	268	Seems
한다고	5718	5.24	0.6565	677	674	That
아저씨의	5719	5.24	0.7969	1250	--	Uncle
1시간	5720	5.24	0.7160	--	2844	1 hour
점점	5721	5.24	0.7709	900	547	Increasingly
되나	5722	5.24	0.6869	--	2570	But
계정은	5723	5.24	0.7969	--	5499	Account
있었죠	5724	5.24	0.7709	933	--	Had
내가이	5725	5.24	0.9596	1867	--	I
그	5726	5.24	0.5175	--	8	That
남았다구요	5727	5.24	1.0214	5004	--	Left.
this	5728	5.24	0.4764	--	1098	this
보내고	5729	5.24	0.8935	1304	1308	Send
설명할	5730	5.24	0.6869	2230	--	Explain
각각	5731	5.24	0.6247	--	4355	Each
머리의	5732	5.24	0.8935	3223	--	Head of
나라에선	5733	5.24	0.7969	4171	--	Ln the
잠깐이면	5734	5.24	0.5555	5309	--	Just a minute
년간	5735	5.24	0.5911	1906	--	Years
슬슬	5736	5.24	0.8935	--	852	Smoothly
현장에	5737	5.24	0.7709	--	6229	Site
멜리사	5738	5.24	0.7160	875	--	Melissa
가고	5739	5.24	0.7440	662	638	Go
말했	5740	5.24	0.7160	1825	--	Said
과정에서	5741	5.24	0.8221	--	4291	Process
보도	5742	5.24	0.8466	--	2675	Report
그들을	5743	5.24	0.6565	763	2847	Them
불러오는	5744	5.24	0.7440	3973	--	Loading
ㅇㅅㅇ	5745	5.24	1.0797	--	535	O oi o
급	5746	5.24	1.0214	--	1537	Class
