Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
nouvel	1645	6.22	0.9100	1389	505	1699	new
auteur	1646	6.22	0.9322	305	--	310	author
clairement	1647	6.22	1.1301	4399	--	1860	clearly
rassure	1648	6.22	1.1657	--	3600	--	reassures
éthique	1649	6.22	1.1480	--	--	3919	ethics
sable	1650	6.22	1.1119	4130	--	3031	sand
avion	1651	6.22	1.2664	1623	4803	--	aircraft
essentiel	1652	6.22	0.9750	2857	--	1305	essential
association	1653	6.22	1.0160	491	--	1062	organization
partenariat	1654	6.20	1.0302	1908	--	--	partnership
ours	1655	6.20	1.1606	5115	--	--	Bears
landes	1656	6.20	1.4286	5251	--	--	moors
parenté	1657	6.20	1.2454	--	--	4913	relationship
science	1658	6.20	1.3401	1166	3486	437	knowledge
atteindre	1659	6.20	1.0880	3087	--	1442	reach
japon	1660	6.20	1.3093	1113	2448	3060	japan
internationaux	1661	6.20	1.3851	2555	--	4601	International
hôtes	1662	6.20	1.1606	3797	--	--	Breakfast
photographe	1663	6.20	1.2617	3585	4816	--	Photographer
pleinement	1664	6.20	1.1249	--	--	3554	fully
june	1665	6.20	1.2936	5247	--	--	june
mention	1666	6.20	1.1952	3372	2731	2697	reference
jeans	1667	6.20	0.9897	5113	--	--	jeans
inventé	1668	6.20	1.1066	--	4684	--	invented
autorisé	1669	6.20	0.7825	--	--	4402	authorized
developpement	1670	6.20	0.9476	3362	--	--	Development
croire	1671	6.20	1.3093	3218	958	699	believe
espagnole	1672	6.20	1.1952	--	--	4161	Spanish
trip	1673	6.20	1.5779	--	3305	--	trip
végétaux	1674	6.20	1.2617	--	--	5259	plant
favoriser	1675	6.20	1.2617	4607	--	3489	promote
communications	1676	6.20	1.1606	2640	--	2986	communications
joues	1677	6.20	1.0690	--	4688	--	cheeks
obtenus	1678	6.20	1.0690	--	--	3429	obtained
raisonnable	1679	6.20	1.0880	--	--	4027	reasonable
importance	1680	6.20	1.2122	2039	--	470	weight
soutient	1681	6.20	1.0690	--	4185	4670	supports
jour	1682	6.20	1.0690	98	146	155	daytime
possible	1683	6.20	0.8571	536	589	286	can
réalisateur	1684	6.20	1.1952	4546	--	--	director
espagnols	1685	6.20	1.0880	--	--	2541	Spanish
instrument	1686	6.20	1.2122	3069	--	1711	instrument
offrent	1687	6.20	1.1606	--	--	3066	offer
navidad	1688	6.20	1.6162	--	3273	--	navidad
accordée	1689	6.20	1.0102	--	--	3567	granted
actions	1690	6.20	1.0690	770	4994	977	action
maxi	1691	6.20	1.3093	3688	--	--	Max
loire	1692	6.20	1.2289	1265	4720	3509	Loire
illustre	1693	6.20	1.0102	--	--	2828	shows
open	1694	6.20	1.0102	1838	1833	--	open
traduction	1695	6.20	1.0498	1092	4830	1570	translation
animal	1696	6.20	1.2936	2982	3983	1491	animal
songer	1697	6.20	1.1249	--	--	4856	consider
usa	1698	6.20	1.6413	1129	1406	--	usa
very	1699	6.20	1.0498	--	596	--	very
sportifs	1700	6.20	1.3093	2973	--	--	Sports
obtenir	1701	6.20	0.9035	1118	--	750	obtain
créée	1702	6.20	1.0880	2270	--	4099	created
puissants	1703	6.18	1.4241	--	--	4494	powerful
mexique	1704	6.18	1.4241	2413	--	4715	mexico
philosophe	1705	6.18	1.2887	--	--	2103	philosopher
tante	1706	6.18	1.3805	--	4042	--	Aunt
ordi	1707	6.18	1.1551	3852	1504	--	computer
bd	1708	6.18	1.1551	1165	4365	--	bd
Événements	1709	6.18	1.2403	4956	--	--	Events
jobs	1710	6.18	1.5077	2528	2180	--	jobs
image	1711	6.18	1.1373	255	1503	680	Image
soir	1712	6.18	1.1192	1007	106	861	evening
danemark	1713	6.18	1.1192	3131	--	--	denmark
collectif	1714	6.18	0.9624	2491	4812	3545	collective
philosophie	1715	6.18	1.6499	2593	--	543	philosophy
#paris	1716	6.18	1.4665	--	1431	--	# Paris
achievement	1717	6.18	1.1551	--	3052	--	achievement
solides	1718	6.18	1.0631	--	--	3854	solid
mp3	1719	6.18	1.1899	585	5165	--	mp3
admission	1720	6.18	1.3354	--	--	5067	admission
connection	1721	6.18	0.9624	3765	--	--	connection
bouger	1722	6.18	1.0821	--	2523	--	move
riz	1723	6.18	1.2237	5174	4377	--	rice
technologies	1724	6.18	1.1551	1161	--	--	technologies
possibilité	1725	6.18	1.0437	1593	--	1284	possibility
coiffure	1726	6.18	1.0437	3527	5066	--	hairdressing
ecrire	1727	6.18	1.0631	2108	--	--	write
eaux	1728	6.18	1.1192	2137	--	983	waters
asie	1729	6.18	1.5739	2058	--	2309	asia
écrits	1730	6.18	1.1726	--	--	1701	written
wild	1731	6.18	1.4665	--	3634	--	wild
rapprocher	1732	6.18	1.0437	--	--	4014	bring closer
european	1733	6.18	1.1373	4103	--	--	european
reggae	1734	6.18	1.7577	5142	--	--	reggae
fonder	1735	6.18	1.0821	--	--	3615	base
coutumes	1736	6.18	1.2403	--	--	3616	customs
événements	1737	6.18	1.3045	1953	--	1021	events
radio	1738	6.18	0.9624	558	692	3839	radio
voice	1739	6.18	1.2887	--	1647	--	voice
marrakech	1740	6.18	1.2237	4013	--	--	Marrakech
acquise	1741	6.18	1.0240	--	--	4477	acquired
échange	1742	6.18	1.0039	2606	5209	1599	exchange
clips	1743	6.18	1.0039	2487	3992	--	clips
baie	1744	6.18	1.0240	--	--	4094	Bay
lisbonne	1745	6.18	1.2237	5087	--	--	lisbon
ballon	1746	6.18	1.0240	--	3711	--	ball
marina	1747	6.18	1.2567	--	4171	--	marina
l'iphone	1748	6.18	1.6499	--	2293	--	iphone
cérémonies	1749	6.18	1.4241	--	--	4781	ceremonies
villages	1750	6.18	1.0039	4205	--	2026	villages
fine	1751	6.18	1.0631	4204	1939	4205	fine
spécial	1752	6.18	1.1726	1716	1363	2024	Special
concevoir	1753	6.18	1.0631	--	--	2819	conceive
disponibilité	1754	6.18	0.9409	1871	--	--	availability
agree	1755	6.18	1.0631	--	2862	--	agree
allociné	1756	6.18	1.2887	3880	--	--	allociné
personnalité	1757	6.18	1.1726	4106	4099	2268	character
images	1758	6.18	1.0631	356	1470	1443	pictures
#bonplan	1759	6.18	1.3045	--	3111	--	# Bonplan
ultra	1760	6.18	1.4941	3672	4961	--	Ultra
activité	1761	6.18	0.9624	568	--	526	activity
etre	1762	6.18	1.3045	1029	379	--	be
aéroport	1763	6.18	1.4097	2963	--	--	airport
accepter	1764	6.16	1.0947	4443	--	1824	accept
hommes	1765	6.16	1.1669	648	1073	136	men
right	1766	6.16	1.2349	--	696	--	right
paname	1767	6.16	1.4896	--	5128	--	paname
élevés	1768	6.16	0.9971	--	--	2779	high
neveu	1769	6.16	1.1843	--	--	5192	nephew
park	1770	6.16	1.2182	3535	3122	--	park
tableau	1771	6.16	1.0759	978	4845	613	table
meet	1772	6.16	1.0568	--	1593	--	meet
essor	1773	6.16	1.0947	--	--	4269	growth
identité	1774	6.16	1.2014	2181	--	1496	identity
européenne	1775	6.16	1.3607	1156	3712	1454	European
dvd	1776	6.16	1.3607	175	1471	--	dvd
tous	1777	6.16	1.1493	40	94	71	every
élever	1778	6.16	0.9553	--	--	2005	raise
habitation	1779	6.16	0.9971	4063	--	4407	home
obama	1780	6.16	1.6333	3426	3160	--	obama
mega	1781	6.16	1.1314	--	4714	--	Mega
peuples	1782	6.16	1.2182	--	--	707	people
finale	1783	6.16	1.3303	2382	1606	4495	final
available	1784	6.16	1.0568	--	2534	--	available
rejoindre	1785	6.16	0.9765	4059	2909	3990	join
entraînement	1786	6.16	1.0759	5235	--	--	training
réciproque	1787	6.16	1.1493	--	--	4980	interplay
présents	1788	6.16	1.1669	3699	--	3118	present
story	1789	6.16	1.0568	3382	1218	--	story
organisée	1790	6.16	0.9765	--	--	4464	organized
madame	1791	6.16	1.1493	2315	2006	886	Mrs.
conviction	1792	6.16	1.0947	--	--	2958	conviction
promesses	1793	6.16	1.3903	--	--	4418	promises
trouvé	1794	6.16	0.9337	1073	797	842	found
joueur	1795	6.16	1.1493	3109	2103	--	player
défis	1796	6.16	1.2993	4901	--	--	challenges
lyon	1797	6.16	1.3149	671	863	1582	lyon
arrivée	1798	6.16	0.9553	1795	2776	1128	advent
puissance	1799	6.16	1.2014	1410	3921	482	might
babe	1800	6.16	1.2675	--	2098	--	babe
garanties	1801	6.16	0.8889	4364	--	3818	guarantees
camping	1802	6.16	1.3456	1885	--	--	camping
alimentation	1803	6.16	1.0759	868	--	3694	supply
génération	1804	6.16	0.9337	2404	2964	2157	generation
paypal	1805	6.16	1.0373	2146	--	--	paypal
fenêtre	1806	6.16	1.2182	2138	3911	3907	window
réalisés	1807	6.16	1.1669	4757	--	--	made
regarder	1808	6.16	1.0759	2429	365	2422	watch
biggest	1809	6.16	1.1314	--	2853	--	biggest
campagnes	1810	6.16	1.4049	--	--	2319	campaigns
continent	1811	6.16	1.2182	--	--	2880	continent
prefere	1812	6.16	1.1493	--	3613	--	preferred
dress	1813	6.16	1.0373	--	3441	--	dress
immenses	1814	6.16	0.9337	--	--	4255	huge
uk	1815	6.16	1.2675	2235	2749	--	uk
sacré	1816	6.16	1.3303	--	3953	2794	religious
choisir	1817	6.16	1.1314	848	1893	2288	choose
conseil	1818	6.16	1.1493	319	951	241	board
social	1819	6.16	1.1314	688	767	552	social
écrire	1820	6.16	1.0947	1711	1714	1245	write
atlantique	1821	6.14	1.2291	3968	--	4813	Atlantic
italia	1822	6.14	1.2291	3659	--	--	italia
logique	1823	6.14	1.0692	3283	3236	962	logic
rhône-alpes	1824	6.14	1.4570	2801	--	--	Rhone-Alpes
véritablement	1825	6.14	1.1430	--	--	3166	truly
partitions	1826	6.14	1.1250	4955	--	--	scores
chips	1827	6.14	1.2456	--	4332	--	chips
expansion	1828	6.14	1.2938	--	--	3013	growth
aimerais	1829	6.14	1.1608	3318	--	--	would
variétés	1830	6.14	1.2291	4821	--	4325	varieties
développé	1831	6.14	1.0104	4551	--	3745	developed
connexion	1832	6.14	1.0882	461	4421	--	connection
auteurs	1833	6.14	1.1250	1097	--	748	authors
ardeur	1834	6.14	1.1250	--	--	3403	ardor
collections	1835	6.14	1.0882	1750	--	--	collections
vacs	1836	6.14	1.6538	--	4886	--	vacs
contact	1837	6.14	1.1068	155	2186	1269	Contact
allure	1838	6.14	0.9478	--	--	4847	look
mom	1839	6.14	1.6661	--	2503	--	mom
#lol	1840	6.14	1.8737	--	1755	--	# Lol
muscles	1841	6.14	1.1250	--	--	3486	muscles
européen	1842	6.14	1.2938	1870	2910	2270	European
accordé	1843	6.14	0.9260	--	--	3406	granted
écouté	1844	6.14	1.0500	--	3123	--	listened
toulouse	1845	6.14	1.3250	1030	1937	2817	Toulouse
développée	1846	6.14	0.9899	--	--	4284	developed
grande	1847	6.14	1.0500	401	579	126	high
européens	1848	6.14	1.5780	3259	5257	1948	European
fleuve	1849	6.14	0.9899	--	--	2217	River
internationale	1850	6.14	1.3999	629	3435	1280	International
mode	1851	6.14	1.1430	207	458	759	fashion
messages	1852	6.14	1.0304	110	1618	--	Posts
premiers	1853	6.14	1.0304	1325	2256	468	first
intime	1854	6.14	0.7562	--	--	2677	intimate
e-mail	1855	6.14	1.0500	439	--	--	e-mail
boy	1856	6.14	1.1954	4547	1006	--	boy
destinées	1857	6.14	1.2618	--	--	2441	for
chapeau	1858	6.14	1.0500	--	4793	--	hat
patience	1859	6.14	1.4984	--	4553	4443	Patience
éloquence	1860	6.14	1.2124	--	--	4330	eloquence
capacité	1861	6.14	1.1068	1519	--	1587	capacity
futurs	1862	6.14	1.1250	5134	--	--	future
fans	1863	6.14	1.0500	3302	398	--	fans
know	1864	6.14	1.0500	--	289	--	know
interprète	1865	6.14	1.1782	--	--	5220	interpreter
populaire	1866	6.14	1.3095	2853	3579	1182	People
épisodes	1867	6.14	0.9691	--	3509	--	episodes
comprends	1868	6.14	0.8809	--	875	--	understand
développements	1869	6.14	1.2291	--	--	5030	developments
athènes	1870	6.14	1.3704	--	--	4887	athens
think	1871	6.14	1.2618	--	402	--	think
plus	1872	6.14	1.0882	26	37	26	more
convaincu	1873	6.14	0.9037	--	--	3521	convinced
rising	1874	6.14	1.1782	--	4464	--	rising
destinés	1875	6.14	1.5120	--	--	2796	for
haaa	1876	6.14	1.9379	--	5222	--	haaa
garçons	1877	6.14	1.1430	--	1888	4029	boys
playlist	1878	6.14	1.1608	4091	3910	--	playlist
ready	1879	6.14	1.1068	--	1306	--	ready
couronne	1880	6.14	1.3403	--	--	1773	crown
récit	1881	6.14	1.1782	--	--	1246	story
grands	1882	6.14	1.0692	883	1623	295	great
#alpes	1883	6.14	1.1782	--	4557	--	# Alps
généalogie	1884	6.14	1.0304	5006	--	--	Genealogy
share	1885	6.12	1.3037	5029	2582	--	share
réelle	1886	6.12	0.9613	4362	--	1589	real
menus	1887	6.12	1.0812	4473	--	--	menus
album	1888	6.12	0.8953	590	555	--	album
ecole	1889	6.12	1.2395	1191	4983	2824	school
interactive	1890	6.12	0.8485	2697	--	--	Interactive
majesté	1891	6.12	1.3192	--	--	1211	majesty
exactement	1892	6.12	1.0428	4179	1202	1351	exactly
village	1893	6.12	1.1891	1384	2467	1005	Village
hola	1894	6.12	1.4377	--	4270	--	hola
pouvoir	1895	6.12	1.4518	596	661	182	authority
développer	1896	6.12	1.0622	1729	--	1823	expand
dort	1897	6.12	1.1542	--	1785	--	sleeps
futures	1898	6.12	0.8953	2647	--	--	future
éclat	1899	6.12	1.4658	--	--	2409	brightness
majeure	1900	6.12	1.0999	--	--	3572	major
nuit	1901	6.12	1.2229	927	171	604	night
réelles	1902	6.12	0.9823	--	--	5075	real
unique	1903	6.12	1.0622	1498	2243	900	only
espagnol	1904	6.12	1.3192	1841	3564	3441	Spanish
hotel	1905	6.12	1.1542	462	1994	--	hotel
objectif	1906	6.12	1.1364	1198	3594	1911	goal
email	1907	6.12	1.0999	302	3399	--	email
réunit	1908	6.12	0.9613	--	--	3911	meets
lapin	1909	6.12	1.0999	--	4648	--	Rabbit
valise	1910	6.12	1.2229	--	4550	--	suitcase
pense	1911	6.12	1.1718	924	228	1044	think
contribué	1912	6.12	0.9398	--	--	3605	contributed
propositions	1913	6.12	1.1891	2690	--	1747	proposals
#imagine	1914	6.12	1.4658	--	2420	--	# Imagine
épargne	1915	6.12	1.3649	--	--	4110	thrift
perspectives	1916	6.12	1.1364	3601	--	4077	prospects
étudiants	1917	6.12	1.1364	1547	3208	2235	students
conseiller	1918	6.12	0.8485	2068	3728	2160	advisor
galerie	1919	6.12	0.8485	966	--	4688	gallery
réalisé	1920	6.12	1.1364	1731	4613	3417	achieved
accompagné	1921	6.12	1.0029	--	--	3413	accompanied
rapides	1922	6.12	0.9613	4030	--	4729	fast
portefeuille	1923	6.12	1.3037	3010	--	--	portfolio
compatible	1924	6.12	0.9613	2084	--	--	Compatible
ecoute	1925	6.12	0.9823	--	2320	--	listening
parole	1926	6.12	0.9613	2255	2496	733	speech
absolument	1927	6.12	1.2395	3546	1869	1145	absolutely
echange	1928	6.12	1.2558	2559	--	--	exchange
italiano	1929	6.12	1.5070	2453	--	--	italiano
connecter	1930	6.12	1.0230	741	3607	--	log on
jasmine	1931	6.12	1.2558	--	5114	--	jasmine
rendez-vous	1932	6.12	1.1542	1873	2355	--	appointment
cat	1933	6.12	1.3649	4717	3047	--	cat
variété	1934	6.12	1.0428	3257	--	2825	variety
métier	1935	6.12	1.0428	2286	4024	2223	craft
lion	1936	6.12	1.3037	5198	3383	4827	lion
chambres	1937	6.12	1.0999	894	--	2215	rooms
langue	1938	6.12	1.1183	719	1661	453	language
universitaire	1939	6.12	1.3498	3003	--	4779	university
revenus	1940	6.12	1.3192	2722	--	1560	earnings
celte	1941	6.12	1.3498	--	--	1625	Celtic
garantir	1942	6.12	1.0029	4858	--	4438	ensure
joueurs	1943	6.12	1.1891	1962	2215	--	players
trône	1944	6.12	1.3037	--	--	2305	throne
proposition	1945	6.12	0.8241	2497	4410	1099	suggestion
troc	1946	6.12	1.0999	4422	--	--	barter
université	1947	6.12	1.5205	802	--	792	University
importantes	1948	6.12	1.1542	3879	--	1571	important
vision	1949	6.12	1.0428	2291	3431	1746	vision
pensé	1950	6.12	1.1183	4562	1521	3179	thought
angeles	1951	6.12	1.3797	--	5255	--	angeles
monde	1952	6.12	1.3037	146	125	135	world
spécialités	1953	6.12	0.8485	3806	--	--	specialties
shop	1954	6.12	1.0230	3533	3033	--	shop
architecte	1955	6.12	1.1183	5143	--	4868	architect
instinct	1956	6.10	0.9742	--	--	3454	instinct
understand	1957	6.10	0.9313	--	2229	--	Understand
sure	1958	6.10	0.9313	--	888	--	sour
boutique	1959	6.10	1.1824	215	2294	--	shop
discussions	1960	6.10	1.4178	712	--	3161	discussions
fonctionne	1961	6.10	1.3286	2368	2895	--	works
sounds	1962	6.10	1.1112	--	3888	--	sounds
basket	1963	6.10	1.2330	3256	2983	--	Basketball
progressivement	1964	6.10	1.0152	--	--	3113	progressively
make	1965	6.10	0.9949	5047	426	--	make
natation	1966	6.10	1.3740	5151	--	--	swimming
mind	1967	6.10	1.1995	--	1964	--	mind
nutrition	1968	6.10	1.0926	1751	--	--	Nutrition
télévision	1969	6.10	1.5811	1511	4924	4861	TV
solde	1970	6.10	1.3740	--	--	4667	balance
pleine	1971	6.10	1.1112	2365	1713	1358	Full
d'eau	1972	6.10	1.2164	--	3281	--	Water
sérieuse	1973	6.10	1.3286	--	3696	4345	serious
egypte	1974	6.10	1.2657	3730	--	1956	egypt
providence	1975	6.10	1.4321	--	--	3946	welfare
nue	1976	6.10	1.6812	4619	4769	--	naked
objectifs	1977	6.10	1.0546	1470	--	2433	objectives
intéressé	1978	6.10	0.9091	--	--	5195	concerned
voix	1979	6.10	1.1473	1294	587	567	voice
convaincre	1980	6.10	0.9091	--	--	3789	convince
matinée	1981	6.10	1.0546	--	5163	--	morning
raisonnement	1982	6.10	1.0738	--	--	2876	reasoning
nous	1983	6.10	1.1473	48	95	33	we
coiffeur	1984	6.10	1.0546	--	3733	--	hairdresser
confirmé	1985	6.10	0.7890	2393	4993	--	confirmed
ouvrage	1986	6.10	0.9949	2077	--	501	book
expert	1987	6.10	1.1294	2078	--	--	expert
aaaah	1988	6.10	1.6320	--	2725	--	aaaah
sortir	1989	6.10	1.0926	1718	639	1256	out
commencer	1990	6.10	1.0351	2903	1107	2513	start
toronto	1991	6.10	1.1995	4467	--	--	toronto
l'homme	1992	6.10	1.2817	--	1246	--	human
chercheurs	1993	6.10	1.1473	3110	--	4738	Researchers
entier	1994	6.10	1.0738	2233	3285	1229	whole
réel	1995	6.10	1.2164	2410	4715	1252	real
soon	1996	6.10	0.9742	--	1160	--	soon
entouré	1997	6.10	1.1294	--	--	4725	surrounded
rime	1998	6.10	0.9949	--	4475	--	rhyme
viens	1999	6.10	1.0546	1876	184	2380	just
aboutit	2000	6.10	0.9742	--	--	4401	results
atmosphère	2001	6.10	1.2976	--	--	2690	atmosphere
peux	2002	6.10	1.0546	946	165	3438	can
héritier	2003	6.10	1.1473	--	--	3912	heir
suède	2004	6.10	1.0546	2886	--	3481	Suede
april	2005	6.10	1.0546	5039	--	--	april
rencontré	2006	6.10	0.9091	--	3046	3677	met
vidéos	2007	6.10	1.2164	177	1125	--	videos
pays	2008	6.10	1.2817	148	644	108	country
#photo	2009	6.10	1.4321	--	4709	--	# Photo
ouvertes	2010	6.10	1.0738	4111	--	--	open
tennis	2011	6.10	1.1112	1683	--	--	Tennis
leader	2012	6.08	1.3974	3175	2976	--	leader
série	2013	6.08	1.2428	724	1017	782	round
hot	2014	6.08	1.4405	3416	986	--	hot
rapidement	2015	6.08	1.1925	1701	4107	1200	quickly
spéciales	2016	6.08	1.0660	1628	--	3529	Special
ptdrr	2017	6.08	2.2663	--	2611	--	ptdrr
j'arrive	2018	6.08	0.9655	--	769	--	I can
devenir	2019	6.08	0.9442	1141	1196	928	become
morbihan	2020	6.08	1.2262	5146	--	--	Morbihan
pays-bas	2021	6.08	1.2262	2226	--	--	Netherlands
pédagogiques	2022	6.08	1.2752	2689	--	--	educational
message	2023	6.08	0.8769	64	615	3046	Post
clé	2024	6.08	0.9223	1604	3944	--	wrench
chaussure	2025	6.08	1.2428	4677	--	--	shoe
paroles	2026	6.08	1.1036	1343	1933	1160	words
continuer	2027	6.08	0.8533	2901	2778	2252	continue
español	2028	6.08	1.3223	1393	--	--	español
sentir	2029	6.08	1.1220	--	2578	1877	feel
essentiels	2030	6.08	1.1036	--	--	4049	essential
sons	2031	6.08	0.9655	2563	2356	3109	sounds
etude	2032	6.08	1.0069	2974	--	--	study
documentaires	2033	6.08	1.3223	5066	--	--	Documentary
simplement	2034	6.08	1.0467	1454	1622	903	simply
communauté	2035	6.08	1.1400	397	3933	814	community
épisode	2036	6.08	1.0660	4163	1584	--	episode
oncle	2037	6.08	1.2752	--	5232	3868	Uncle
playlists	2038	6.08	1.1753	5133	--	--	playlists
everyone	2039	6.08	1.0467	--	883	--	everyone
occidentale	2040	6.08	1.0270	--	--	2345	Western
okey	2041	6.08	1.1036	--	4602	--	okey
normandie	2042	6.08	1.0850	2921	--	4364	Normandy
guides	2043	6.08	0.8999	1443	--	--	guides
grandes	2044	6.08	0.8291	1158	2393	377	large
lettre	2045	6.08	1.0270	644	1574	317	letter
repose	2046	6.08	0.8999	--	3880	2478	based
much	2047	6.08	1.0467	--	400	--	much
coutume	2048	6.08	1.1578	--	--	2576	custom
progressive	2049	6.08	0.8291	--	--	4430	progressive
hauts	2050	6.08	1.1753	4668	--	3401	high
venezuela	2051	6.08	1.2262	4537	--	--	venezuela
university	2052	6.08	1.3223	3555	--	3103	university
adsl	2053	6.08	1.4824	2258	--	--	adsl
mondes	2054	6.08	1.2262	--	--	5023	worlds
personnages	2055	6.08	1.0270	3048	--	1538	characters
nintendo	2056	6.08	1.3529	1757	--	--	nintendo
sélectionné	2057	6.08	1.0660	5019	--	--	selected
arriver	2058	6.08	1.0069	3181	1343	1213	get
entrain	2059	6.08	1.1036	--	1754	--	cheerfulness
réflexions	2060	6.08	1.4119	--	--	2671	reflections
aujourd'hui	2061	6.08	1.0270	437	198	--	today
goal	2062	6.08	1.4961	--	4066	--	goal
l’album	2063	6.08	0.8999	--	1400	--	Album
égales	2064	6.08	1.1578	--	--	4559	equal
validation	2065	6.08	1.0467	3883	--	--	validation
publié	2066	6.08	1.1036	583	565	1489	published
réveillé	2067	6.08	1.0467	--	4248	--	awake
ose	2068	6.08	0.9655	--	--	4256	dare
pratiques	2069	6.08	0.8999	953	--	1342	practices
commencement	2070	6.08	0.8291	--	--	1529	starting
argent	2071	6.08	1.6393	661	3063	553	money
community	2072	6.08	1.0850	--	3286	--	community
forums	2073	6.06	0.9127	235	--	--	forums
élevée	2074	6.06	0.9982	--	--	2329	high
mains	2075	6.06	1.1502	1879	1612	603	hands
visites	2076	6.06	1.0768	1479	--	5242	visits
job	2077	6.06	1.1502	2439	1514	--	job
wonder	2078	6.06	1.3001	--	3459	--	wonder
bientôt	2079	6.06	1.0184	1490	453	665	shortly
tree	2080	6.06	1.0768	--	3323	--	tree
écrit	2081	6.06	1.0956	475	1421	448	written
fast	2082	6.06	1.1502	5163	3237	--	fast
accéder	2083	6.06	0.8430	1215	--	--	access
potter	2084	6.06	1.3001	--	1978	--	potter
connecté	2085	6.06	0.8901	2995	4281	--	connected
voir	2086	6.06	1.0184	46	108	149	watch
d'anglais	2087	6.06	1.3311	--	4001	--	English
marin	2088	6.06	0.9564	--	--	4843	marine
write	2089	6.06	1.0768	--	4366	--	write
claire	2090	6.06	1.0768	2731	3403	2598	clear
resultat	2091	6.06	0.8901	--	4058	--	result
histoire	2092	6.06	1.4201	296	678	159	history
belgique	2093	6.06	1.0956	479	1846	1327	belgium
construit	2094	6.06	0.9775	5032	--	2529	built
pop	2095	6.06	0.9564	1725	2329	--	pop
fondateur	2096	6.06	0.9564	--	--	4151	founder
#mdr	2097	6.06	2.1891	--	3333	--	# Lol
convenable	2098	6.06	0.9564	--	--	3260	suitable
l'ordi	2099	6.06	1.3311	--	2481	--	the computer
rayons	2100	6.06	1.1323	1735	--	2458	rays
numérique	2101	6.06	1.2022	373	1950	--	Digital
droits	2102	6.06	1.4344	189	2629	335	rights
vaste	2103	6.06	1.0577	4698	--	1440	wide
diaporama	2104	6.06	0.8668	3746	--	--	slideshow
britney	2105	6.06	1.4902	4860	2933	--	britney
exactes	2106	6.06	1.0577	5158	--	--	accurate
conquête	2107	6.06	1.1141	--	--	2153	conquest
l'argent	2108	6.06	1.6710	--	1463	--	money
adoptée	2109	6.06	1.0577	--	--	3999	adopted
batman	2110	6.06	1.3614	--	3630	--	batman
source	2111	6.06	0.8668	669	1728	847	source
dj	2112	6.06	1.2191	1715	1051	--	dj
davantage	2113	6.06	1.0382	3186	--	893	further
étudier	2114	6.06	1.3311	--	--	1873	learn
dame	2115	6.06	1.0382	3759	2402	1594	lady
talking	2116	6.06	0.9127	--	2832	--	talking
certitude	2117	6.06	1.1851	--	--	2483	certainty
reconnue	2118	6.06	0.9127	--	--	4203	recognized
colis	2119	6.06	1.0956	5111	4305	--	package
