word,pos
coronalled,Adjective
coronally,Adverb
coronal,NA
coronaries,Plural
coronary,Adjective
coronary,Noun
coronas,Plural
coronate,Adjective
coronation,Noun
corona,Noun
coronel,Noun
coronership,Noun
coroner,Noun
coroneted,Adjective
coronetlike,Adjective
coronet,Noun
coronis,Noun
coronitis,Noun
coronographic,Adjective
coronograph,Noun
coronus,Noun
coroplastic,Adjective
coroplast,Noun
corotto,Noun
corot,Noun
corozo,Noun
coro,Noun
corpl,Noun
corpn,Noun
corporalcy,Noun
corporality,Noun
corporally,Adverb
corporalship,Noun
corporal,Adjective
corporal,Noun
corporately,Adverb
corporateness,Noun
corporate,Adjective
corporational,Adjective
corporation,Noun
corporatism,Noun
corporatist,Adjective
corporative,Adjective
corporator,Noun
corpora,Noun
corporeality,Noun
corporeally,Adverb
corporealness,Noun
corporeal,Adjective
corporeity,Noun
corposant,Noun
corpse,Noun
corpsman,Noun
corpsmen,Plural
corps,Noun
corpulence,Noun
corpulently,Adverb
corpulent,Adjective
corpuscle,Noun
corpuscularity,Noun
corpuscular,Adjective
corpusculous,Adjective
corpus,Noun
corp,Noun
corraded,Verb (usu participle)
corrade,Verb (usu participle)
corrading,Verb (usu participle)
corralled,Verb (usu participle)
corralling,Verb (usu participle)
corral,Noun
corral,Verb (usu participle)
corral,Verb (transitive)
corrasion,Noun
corrasive,Adjective
correctable,Adjective
correctedness,Noun
correctible,Adjective
correctingly,Adverb
correctional,Adjective
correction,Noun
correctitude,Noun
correctively,Adverb
corrective,Adjective
corrective,Noun
correctly,Adverb
correctness,Noun
corrector,Noun
correct,Verb (transitive)
correct,Adjective
correggio,Noun
corregidores,Plural
corregidors,Plural
corregidor,Noun
corregimientos,Plural
corregimiento,Noun
correlatable,Adjective
correlated,Verb (usu participle)
correlate,Verb (usu participle)
correlate,Verb (transitive)
correlate,Adjective
correlate,Noun
correlating,Verb (usu participle)
correlational,Adjective
correlation,Noun
correlatively,Adverb
correlativeness,Noun
correlative,Adjective
correlative,Noun
correlativity,Noun
correl,Noun
correna,Noun
corrente,Noun
correspondence,Noun
correspondencies,Plural
correspondency,Noun
correspondently,Adverb
correspondent,NA
correspondingly,Adverb
correspond,Verb (intransitive)
corresponsively,Adverb
corresponsive,Adjective
corresp,Noun
correy,Noun
corrianne,Noun
corrida,Noun
corridored,Adjective
corridor,Noun
corriedale,Noun
corrientes,Noun
corrie,Noun
corrigenda,Plural
corrigendum,Noun
corrigibility,Noun
corrigibleness,Noun
corrigible,Adjective
corrigibly,Adverb
corrina,Noun
corrine,Noun
corrinne,Noun
corrivalry,Noun
corrival,Noun
corrival,Verb (usu participle)
corri,Noun
corrobboree,Noun
corroborant,Adjective
corroborant,Noun
corroborated,Verb (usu participle)
corroborate,Verb (usu participle)
corroborate,Verb (transitive)
corroborate,Adjective
corroborating,Verb (usu participle)
corroboration,Noun
corroboratively,Adverb
corroborative,Adjective
corroboratorily,Adverb
corroborator,Noun
corroboree,Noun
corrodant,Noun
corroded,Verb (usu participle)
corroder,Noun
corrode,Verb (usu participle)
corrode,Verb (transitive)
corrodibility,Noun
corrodible,Adjective
corrodies,Plural
corroding,Verb (usu participle)
corrody,Noun
corron,Noun
corrosional,Adjective
corrosion,Noun
corrosively,Adverb
corrosiveness,Noun
corrosive,Adjective
corrosive,Noun
corrosivity,Noun
corrugated,Verb (usu participle)
corrugate,Verb (usu participle)
corrugate,Adjective
corrugating,Verb (usu participle)
corrugation,Noun
corrugator,Noun
corruptedly,Adverb
corruptedness,Noun
corrupter,Noun
corruptful,Adjective
corruptibility,Noun
corruptibleness,Noun
corruptible,Adjective
corruptibly,Adverb
corruptionist,Noun
corruption,Noun
corruptively,Adverb
corruptive,Adjective
corruptly,Adverb
corruptness,Noun
corruptor,Noun
corrupt,Adjective
corrupt,Verb (usu participle)
corrupt,Verb (transitive)
corry,Noun
corr,Noun
corsac,Noun
corsage,Noun
corsair,Noun
corselet,Noun
corsetior,Noun
corsetless,Adjective
corsetry,Noun
corsetti,Noun
corset,Noun
corset,Verb (transitive)
corse,Noun
corsicana,Noun
corsican,Adjective
corsican,Noun
corsica,Noun
corsiglia,Noun
corslet,Noun
corson,Noun
corso,Noun
cortege,Noun
cortelyou,Noun
cortes,Noun
cortex,Noun
cortez,Noun
cortically,Adverb
cortical,Adjective
corticate,Adjective
cortication,Noun
cortices,Plural
corticolous,Adjective
corticosteroid,Noun
corticosterone,Noun
corticotrophin,Noun
cortie,Noun
cortin,Noun
cortisol,Noun
cortisone,Noun
corti,Noun
cortland,Noun
cortney,Noun
cortona,Noun
cortot,Noun
corty,Noun
cort,Noun
corundum,Noun
corunna,Noun
coruscant,Adjective
coruscated,Verb (intransitive)
coruscate,Verb (intransitive)
coruscating,Verb (intransitive)
coruscation,Noun
corvallis,Noun
corvese,Noun
corves,Noun
corvette,Noun
corvina,Noun
corvine,Adjective
corvin,Noun
corvo,Noun
corvus,Noun
corv,Noun
corwin,Noun
corwun,Noun
corybantes,Plural
corybantic,Adjective
corybant,Noun
corycia,Noun
corydalis,Noun
coryden,Noun
corydon,Noun
coryell,Noun
corymbed,Adjective
corymblike,Adjective
corymbosely,Adverb
corymbose,Adjective
corymb,Noun
corynebacterial,Adjective
corynebacterium,Noun
corynetes,Noun
corynne,Noun
corynteria,Plural
coryphaea,Noun
coryphaeus,Noun
coryphasia,Noun
coryphodon,Noun
coryph,Noun
corypphaei,Plural
corythus,Noun
coryza,Noun
cory,Noun
cor,Interjection
cor,Noun
cosecant,Noun
cosec,Noun
cosed,Verb (intransitive)
coseismal,Adjective
coseismal,Noun
cosenza,Noun
cosetta,Noun
cosette,Noun
coset,Noun
coseys,Adjective
cosey,Adjective
cose,Verb (intransitive)
cose,Noun
cosgrave,Noun
cosher,Verb (usu participle)
cosher,Verb (intransitive)
coshow,Noun
cosh,Noun
cosh,Verb (usu participle)
cosier,Adjective
cosiest,Adjective
cosies,Adjective
cosie,Adjective
cosie,Noun
cosignatories,Plural
cosignatory,NA
cosily,Adverb
cosimo,Noun
cosiness,Noun
cosine,Noun
cosing,Verb (intransitive)
cosma,Noun
cosmetas,Noun
cosmetically,Adverb
cosmetician,Noun
cosmetic,NA
cosmetological,Adjective
cosmetologist,Noun
cosmetology,Noun
cosme,Noun
cosmicality,Noun
cosmically,Adverb
cosmic,Adjective
cosmine,Noun
cosmism,Noun
cosmist,Noun
cosmochemistry,Noun
cosmodrome,Noun
cosmogonal,Adjective
cosmogonical,Adjective
cosmogonic,Adjective
cosmogonies,Plural
cosmogonist,Noun
cosmogony,Noun
cosmographer,Noun
cosmographically,Adverb
cosmographical,Adjective
cosmographic,Adjective
cosmographies,Plural
cosmographist,Noun
cosmography,Noun
cosmoid,Adjective
cosmolined,Verb (usu participle)
cosmoline,Noun
cosmoline,Verb (transitive)
cosmolining,Verb (usu participle)
cosmologically,Adverb
cosmological,Adjective
cosmologic,Adjective
cosmologist,Noun
cosmology,Noun
cosmonautically,Adverb
cosmonautics,Noun
cosmonautic,Adjective
cosmonaut,Noun
cosmopolis,Noun
cosmopolitanisation,Noun
cosmopolitanised,Verb (transitive)
cosmopolitanise,Verb (transitive)
cosmopolitanising,Verb (transitive)
cosmopolitanism,Noun
cosmopolitanization,Noun
cosmopolitanized,Verb (transitive)
cosmopolitanize,Verb (transitive)
cosmopolitanizing,Verb (transitive)
cosmopolitanly,Adverb
cosmopolitan,NA
cosmopolite,Noun
cosmopolitism,Noun
cosmorama,Noun
cosmoramic,Adjective
cosmoses,Plural
cosmos,Noun
cosmotron,Noun
cosmo,Noun
cospar,Noun
cossack,NA
cosset,Verb (transitive)
cosset,Noun
cossie,Noun
coss,Noun
cost-account,Verb (transitive)
cost-effective,Adjective
cost-plus,Noun
costae,Plural
costain,Noun
costally,Adverb
costanza,Noun
costanzia,Noun
costard,Noun
costate,Adjective
costa,Noun
costectomies,Plural
costectomy,Noun
costello,Noun
costen,Noun
costermansville,Noun
costermonger,Noun
coster,Noun
coster,Verb (intransitive)
costing,Verb (usu participle)
costin,Noun
costively,Adverb
costiveness,Noun
costive,Adjective
costlessness,Noun
costless,Adjective
costlier,Adjective
costliest,Adjective
costliness,Noun
costly,Adjective
costmaries,Plural
costmary,Noun
costoclavicular,Adjective
costoscapular,Adjective
costotome,Noun
costotomies,Plural
costotomy,Noun
costrel,Noun
costumed,Verb (usu participle)
costumer,Noun
costume,Noun
costume,Verb (transitive)
costumiers,Plural
costumier,Noun
costuming,Verb (usu participle)
costusroot,Noun
cost,Noun
cost,Verb (usu participle)
cosuretyship,Noun
cosyra,Noun
cosy,Adjective
cosy,Noun
cos,Noun
cotabato,Noun
cotangential,Adjective
cotangent,Noun
coteaux,Plural
coteau,Noun
coted,Verb (transitive)
cotehardie,Noun
cotemporaneously,Adverb
cotemporaneous,Adjective
cotemporaries,Plural
cotemporarily,Adverb
cotemporary,Adjective
cotenancy,Noun
cotenant,Noun
cotenure,Noun
coterie,Noun
coterminous,Adjective
cote,Noun
cote,Verb (transitive)
cothamore,Noun
cothurnal,Adjective
cothurnni,Plural
cothurnus,Noun
coth,Noun
coticed,Verb (transitive)
cotice,Noun
cotice,Verb (transitive)
coticing,Verb (transitive)
cotidal,Adjective
cotillion,Noun
cotillons,Plural
cotillon,Noun
cotinga,Noun
coting,Verb (transitive)
cotised,Verb (usu participle)
cotise,Noun
cotise,Verb (transitive)
cotising,Verb (usu participle)
cotman,Noun
cotoneaster,Noun
cotonou,Noun
cotopaxi,Noun
cotquean,Noun
cotsen,Noun
cotswolds,Plural
cotswold,Noun
cottaged,Adjective
cottager,Noun
cottage,Noun
cottar,Noun
cotta,Noun
cottbus,Noun
cotterell,Noun
cotter,Noun
cotter,Verb (transitive)
cotte,Noun
cottier,Noun
cottle,Noun
cotton-picking,Adjective
cottonade,Noun
cottonless,Adjective
cottonmouth,Noun
cottonpickin',Adjective
cottonseeds,Plural
cottonseed,Noun
cottontail,Noun
cottonweed,Noun
cottonwick,Noun
cottonwood,Noun
cottony,Adjective
cotton,Noun
cottrell,Noun
cottus,Noun
cott,Noun
cotul-ae,Plural
cotula,Noun
cotulla,Noun
cotwal,Noun
cotyledonal,Adjective
cotyledonary,Adjective
cotyledonoid,Adjective
cotyledonous,Adjective
cotyledon,Noun
cotyleus,Noun
cotyloid,Adjective
cotyloid,Noun
cotype,Noun
cotys,Noun
coty,Noun
cot,Noun
cou-cou,Noun
coucal,Noun
couchant,Adjective
coucher,Noun
couchette,Noun
couching,Noun
couchman,Noun
couch,Noun
couch,Verb (transitive)
couch,Verb (intransitive)
coudersport,Noun
coud,Adjective
coue,Noun
cougars,Plural
cougar,Noun
cougher,Noun
coughlin,Noun
cough,Verb (intransitive)
cough,Verb (transitive)
cough,Noun
couldn't,Noun
couldst,Verb (usu participle)
could,Verb (usu participle)
coulee,Noun
coulibiaca,Noun
coulisse,Noun
couloirs,Plural
couloir,Noun
coulombe,Noun
coulomb,Noun
coulometer,Noun
coulson,Noun
coulter,Noun
coumarin,Noun
coumarone,Noun
coumas,Noun
councillorship,Noun
councillor,Noun
councilmanic,Adjective
councilman,Noun
councilmen,Plural
councilorship,Noun
councilor,Noun
councilwoman,Noun
councilwomen,Plural
council,Noun
counselable,Adjective
counseled,Verb (usu participle)
counseling,Verb (usu participle)
counsellable,Adjective
counselled,Verb (usu participle)
counselling,Verb (usu participle)
counsellorship,Noun
counsellor,Noun
counselor-at-law,Noun
counselors-at-law,Plural
counselorship,Noun
counselor,Noun
counsel,Noun
counsel,Verb (usu participle)
countableness,Noun
countable,Adjective
countably,Adverb
countdown,Noun
countdown,Verb (usu participle)
countenanced,Verb (usu participle)
countenancer,Noun
countenance,Noun
countenance,Verb (transitive)
countenancing,Verb (usu participle)
counter-boulle,Noun
counter-ion,Noun
counter-passant,Adjective
counter-rampant,Adjective
counter-reformation,Noun
counter-revolutionary,NA
counter-revolution,Noun
counter-worker,Noun
counteraccusation,Noun
counteracter,Noun
counteractingly,Adverb
counteraction,Noun
counteractively,Adverb
counteractive,Adjective
counteractor,Noun
counteract,Verb (transitive)
counterargument,Noun
counterattack,Noun
counterattack,Verb (usu participle)
counterattraction,Noun
counterattractively,Adverb
counterattractive,Adjective
counterbalanced,Verb (usu participle)
counterbalance,Noun
counterbalance,Verb (usu participle)
counterbalance,Verb (transitive)
counterbalancing,Verb (usu participle)
counterblast,Noun
counterblow,Noun
counterbored,Verb (usu participle)
counterborer,Noun
counterbore,Noun
counterbore,Verb (transitive)
counterboring,Verb (usu participle)
counterbrace,Noun
counterbracing,Noun
counterbrand,Noun
counterchanged,Adjective
counterchange,Verb (transitive)
counterchanging,Verb (transitive)
countercharged,Verb (usu participle)
countercharge,Noun
countercharge,Verb (transitive)
countercharging,Verb (usu participle)
countercheck,Noun
countercheck,Verb (usu participle)
counterclaimant,Noun
counterclaim,Noun
counterclaim,Verb (usu participle)
counterclockwise,Adverb
counterclockwise,Adjective
countercolored,Adjective
counterculture,Noun
countercurrently,Adverb
countercurrent,Noun
counterdeclaration,Noun
counterdemonstration,Noun
counterearth,Noun
counterespionage,Noun
counterfactually,Adverb
counterfactual,Adjective
counterfactual,Noun
counterfact,Noun
counterfeiter,Noun
counterfeitly,Adverb
counterfeitness,Noun
counterfeit,Adjective
counterfeit,Noun
counterfeit,Verb (transitive)
counterfeit,Verb (intransitive)
counterflashing,Noun
counterfoil,Noun
counterforce,Noun
counterfort,Noun
counterglow,Noun
counterinsurgency,Noun
counterinsurgent,NA
counterintelligence,Noun
counterirritant,NA
counterjumper,Noun
counterlighting,Verb (usu participle)
counterlight,Verb (transitive)
counterlight,Noun
counterlit,Verb (usu participle)
countermandable,Adjective
countermand,Verb (usu participle)
countermand,Verb (transitive)
countermand,Noun
countermanifestoes,Plural
countermanifesto,Noun
counterman,Noun
countermarch,Verb (usu participle)
countermarch,Noun
countermark,Noun
countermark,Verb (transitive)
countermeasure,Noun
countermen,Plural
countermined,Verb (usu participle)
countermine,Noun
countermine,Verb (usu participle)
countermining,Verb (usu participle)
countermoved,Verb (usu participle)
countermovement,Noun
countermove,Noun
countermove,Verb (usu participle)
countermoving,Verb (usu participle)
counteroffensive,Noun
counteroffer,Noun
counterpaned,Adjective
counterpane,Noun
counterpart,Noun
counterplotted,Verb (usu participle)
counterplotting,Verb (usu participle)
counterplot,Noun
counterplot,Verb (usu participle)
counterpoint,Noun
counterpoint,Verb (transitive)
counterpoised,Verb (usu participle)
counterpoise,Noun
counterpoise,Verb (usu participle)
counterpoising,Verb (usu participle)
counterpoison,Noun
counterpotent,Noun
counterpressure,Noun
counterproductive,Adjective
counterproof,Noun
counterpropaganda,Noun
counterproposal,Noun
counterproposition,Noun
counterpunch,Verb (intransitive)
counterpunch,Noun
counterreformation,Noun
counterreplied,Verb (usu participle)
counterreplies,Verb (usu participle)
counterreplies,Plural
counterreplying,Plural
counterreply,Noun
counterreply,Verb (intransitive)
counterreply,Verb (transitive)
counterrevolutionaries,Plural
counterrevolutionary,NA
counterrevolution,Noun
counterrotating,Adjective
countersalient,Adjective
countersank,Verb (usu participle)
counterscarp,Noun
countershading,Noun
countershafting,Noun
countershaft,Noun
countersignature,Noun
countersign,Verb (usu participle)
countersign,Verb (transitive)
countersign,Noun
countersinking,Verb (usu participle)
countersink,Verb (usu participle)
countersink,Noun
counterspies,Plural
counterspy,Noun
counterstain,Noun
counterstain,Verb (transitive)
counterstain,Verb (intransitive)
counterstamp,Noun
counterstamp,Verb (transitive)
counterstatement,Noun
counterstroke,Noun
countersubject,Noun
countersunk,Verb (usu participle)
countertendencies,Plural
countertendency,Noun
countertenor,Noun
counterthrust,Noun
countertransference,Noun
counterturn,Noun
countertype,Noun
countervail,Verb (usu participle)
countervail,Verb (transitive)
countervair,Noun
counterview,Noun
counterweighted,Adjective
counterweight,Noun
counterweigh,Verb (usu participle)
counterword,Noun
counterwork,Noun
counter,Noun
counter,Adverb
counter,Adjective
counter,Verb (usu participle)
counter,Verb (transitive)
countess,Noun
counties,Plural
countless,Adjective
countries,Plural
countrifiedness,Noun
countrified,Adjective
country-and-western,Noun
country-bred,Adjective
country-dance,Noun
country-wide,Adjective
countryfiedness,Noun
countryfied,Adjective
countryfolk,Noun
countryman,Noun
countrymen,Plural
countrypeople,Noun
countryseat,Noun
countryside,Noun
countrywoman,Noun
countrywomen,Plural
country,Noun
countship,Noun
county,NA
count,Verb (usu participle)
count,Verb (transitive)
count,Verb (intransitive)
count,Noun
couped,Adjective
couperin,Noun
couperus,Noun
coupe,Noun
couple-close,Noun
coupled,Verb (usu participle)
couplement,Noun
coupler,Noun
couplet,Noun
couple,Noun
couple,Pronoun
couple,Verb (transitive)
couple,Verb (intransitive)
coupling,Noun
couponless,Adjective
coupon,Noun
coups,Plural
coup,Noun
coup,Verb (usu participle)
courageously,Adverb
courageousness,Noun
courageous,Adjective
courage,Noun
courantes,Plural
courante,Noun
courantyne,Noun
courant,Adjective
courant,Noun
courbet,Noun
courbevoie,Noun
courcy,Noun
courgette,Noun
courier,Noun
courland,Noun
courlan,Noun
cournand,Noun
coursed,Adjective
coursed,Verb (usu participle)
courser,Noun
courses,Plural
course,Noun
